onset	duration	trial_type	RT	response	stim_height	stim_width	stim_area	stim_area_scaled	stim_name
241.52	3.00	mal2	1558	4	676	1274	861224	0.8397	malware19.jpg
245.02	3.00	bus3	830	4	772	1280	988160	0.9802	busRept04.jpg
248.52	3.00	bus3	770	4	768	1024	786432	0.7569	busRept03.jpg
252.02	3.00	novel	2013	4	768	1005	771840	0.7408	busNoRept04.jpg
255.52	3.00	mal2	2391	4	410	500	205000	0.1134	malware17.jpg
259.02	3.00	bus2	914	4	768	879	675072	0.6337	busRept16.jpg
262.52	3.00	bus1	1497	4	697	1280	892160	0.8739	busRept13.jpg
266.02	3.00	mal2	1266	4	281	500	140500	0.0421	malware14.jpg
269.52	3.00	bus1	1553	4	768	1059	813312	0.7867	busRept08.jpg
273.02	3.00	mal2	1881	3	768	1223	939264	0.9261	malware03.jpg
276.52	3.00	mal2	1894	4	457	500	228500	0.1394	malware11.jpg
280.02	3.00	novel	1618	4	768	1152	884736	0.8657	busNoRept10.jpg
283.52	3.00	novel	0	NaN	760	1280	972800	0.9632	busNoRept06.jpg
286.76	3.00	mal3	746	3	768	1223	939264	0.9261	malware03.jpg
290.24	3.00	mal3	1469	4	360	500	180000	0.0858	malware04.jpg
293.74	3.00	novel	1016	4	768	1148	881664	0.8623	busNoRept18.jpg
297.24	3.00	bus3	1198	4	768	879	675072	0.6337	busRept16.jpg
300.74	3.00	bus2	923	4	768	1029	790272	0.7612	busRept12.jpg
304.24	3.00	mal2	1726	4	448	500	224000	0.1345	malware20.jpg
307.74	3.00	novel	1947	4	768	1042	800256	0.7722	busNoRept03.jpg
311.24	3.00	bus1	1532	4	756	1280	967680	0.9575	busRept10.jpg
314.74	3.00	bus2	1621	4	697	1280	892160	0.8739	busRept13.jpg
318.24	3.00	mal2	2432	4	205	500	102500	0.0000	malware05.jpg
321.74	3.00	mal3	1197	4	229	500	114500	0.0133	malware18.jpg
325.24	3.00	bus1	2237	4	686	1280	878080	0.8583	busRept11.jpg
328.74	3.00	bus3	1487	4	692	1280	885760	0.8668	busRept15.jpg
332.24	3.00	mal3	1760	4	407	500	203500	0.1118	malware15.jpg
335.74	3.00	bus2	1975	4	686	1280	878080	0.8583	busRept19.jpg
339.24	3.00	bus2	1221	4	686	1280	878080	0.8583	busRept11.jpg
342.74	3.00	mal2	1656	3	300	461	138300	0.0396	malware07.jpg
346.24	3.00	mal3	1340	4	281	500	140500	0.0421	malware14.jpg
349.74	3.00	bus3	792	4	686	1280	878080	0.8583	busRept09.jpg
353.24	3.00	mal2	772	4	383	539	206437	0.1150	malware06.jpg
356.74	3.00	mal3	753	3	205	500	102500	0.0000	malware05.jpg
360.24	3.00	mal3	2334	3	383	539	206437	0.1150	malware06.jpg
363.74	3.00	bus1	1674	4	768	1020	783360	0.7535	busRept01.jpg
367.24	3.00	bus3	971	4	768	1056	811008	0.7841	busRept20.jpg
370.74	3.00	bus2	842	4	768	1059	813312	0.7867	busRept08.jpg
374.24	3.00	mal4	2266	3	768	1223	939264	0.9261	malware03.jpg
377.74	3.00	mal3	1774	4	457	500	228500	0.1394	malware11.jpg
381.24	3.00	mal3	1280	4	598	1007	602186	0.5530	malware02.jpg
384.74	3.00	bus3	1271	4	768	1056	811008	0.7841	busRept18.jpg
388.24	3.00	bus3	798	4	768	1059	813312	0.7867	busRept08.jpg
391.74	3.00	novel	1027	4	768	1148	881664	0.8623	busNoRept08.jpg
395.24	3.00	bus2	993	4	768	1021	784128	0.7544	busRept06.jpg
398.74	3.00	mal3	2131	4	676	1274	861224	0.8397	malware19.jpg
402.24	3.00	mal3	838	4	448	500	224000	0.1345	malware20.jpg
405.75	3.00	bus2	686	4	768	1020	783360	0.7535	busRept01.jpg
409.23	3.00	bus2	1403	4	756	1280	967680	0.9575	busRept10.jpg
412.73	3.00	bus2	1522	3	720	1280	921600	0.9065	busRept05.jpg
416.23	3.00	mal4	765	4	676	1274	861224	0.8397	malware19.jpg
419.73	3.00	mal3	1446	4	334	500	167000	0.0714	malware13.jpg
423.23	3.00	mal3	1207	4	410	500	205000	0.1134	malware17.jpg
426.73	3.00	bus3	1520	4	697	1280	892160	0.8739	busRept13.jpg
430.23	3.00	bus3	812	3	720	1280	921600	0.9065	busRept05.jpg
433.73	3.00	bus3	970	4	760	1280	972800	0.9632	busRept07.jpg
437.23	3.00	bus3	1423	4	686	1280	878080	0.8583	busRept19.jpg
440.73	3.00	mal3	666	3	300	461	138300	0.0396	malware07.jpg
444.23	3.00	mal3	1003	4	236	500	118000	0.0172	malware08.jpg
447.73	3.00	mal4	2435	3	271	500	135500	0.0365	malware12.jpg
451.23	3.00	mal4	950	3	300	461	138300	0.0396	malware07.jpg
