onset	duration	trial_type	RT	response	stim_height	stim_width	stim_area	stim_area_scaled	stim_name
168.48	3.00	mal4	1289	3	205	500	102500	0.0000	malware05.jpg
171.98	3.00	mal4	873	4	448	500	224000	0.1345	malware20.jpg
175.48	3.00	mal5	1063	4	265	500	132500	0.0332	malware10.jpg
178.98	3.00	bus5	754	4	692	1280	885760	0.8668	busRept15.jpg
182.48	3.00	mal4	919	4	389	500	194500	0.1018	malware01.jpg
185.98	3.00	bus4	1528	4	768	1056	811008	0.7841	busRept18.jpg
189.48	3.00	bus4	2250	3	720	1280	921600	0.9065	busRept05.jpg
192.98	3.00	mal6	844	4	676	1274	861224	0.8397	malware19.jpg
196.48	3.00	mal4	2163	4	360	500	180000	0.0858	malware04.jpg
199.97	3.00	bus4	863	4	768	1244	955392	0.9439	busRept14.jpg
203.47	3.00	mal5	756	4	448	500	224000	0.1345	malware20.jpg
206.97	3.00	mal6	597	4	457	500	228500	0.1394	malware11.jpg
210.47	3.00	bus5	1318	4	768	1024	786432	0.7569	busRept03.jpg
213.97	3.00	novel	1363	4	768	1056	811008	0.7841	busNoRept12.jpg
217.47	3.00	bus4	1230	4	686	1280	878080	0.8583	busRept19.jpg
220.97	3.00	bus5	715	4	768	1148	881664	0.8623	busRept17.jpg
224.47	3.00	mal4	964	4	236	500	118000	0.0172	malware08.jpg
227.97	3.00	mal6	637	4	334	500	167000	0.0714	malware13.jpg
231.47	3.00	mal5	1495	3	609	1274	775866	0.7452	malware16.jpg
234.97	3.00	bus5	1325	3	686	1280	878080	0.8583	busRept19.jpg
238.47	3.00	bus5	750	4	768	1029	790272	0.7612	busRept12.jpg
241.97	3.00	bus5	1303	3	720	1280	921600	0.9065	busRept05.jpg
245.47	3.00	bus5	717	4	768	1021	784128	0.7544	busRept06.jpg
248.97	3.00	bus3	812	4	756	1280	967680	0.9575	busRept10.jpg
252.47	3.00	bus4	2455	4	756	1280	967680	0.9575	busRept10.jpg
255.97	3.00	mal6	1082	3	768	1223	939264	0.9261	malware03.jpg
259.47	3.00	mal6	1272	3	609	1274	775866	0.7452	malware16.jpg
262.97	3.00	bus5	1203	4	768	1244	955392	0.9439	busRept14.jpg
266.47	3.00	mal6	743	3	271	500	135500	0.0365	malware12.jpg
269.97	3.00	bus5	690	4	768	879	675072	0.6337	busRept16.jpg
273.47	3.00	mal5	895	3	205	500	102500	0.0000	malware05.jpg
276.97	3.00	mal6	648	3	300	461	138300	0.0396	malware07.jpg
280.47	3.00	bus5	1172	4	721	1280	922880	0.9079	busRept02.jpg
283.97	3.00	bus6	1808	4	768	1020	783360	0.7535	busRept01.jpg
287.47	3.00	mal5	1743	4	598	1007	602186	0.5530	malware02.jpg
290.97	3.00	bus4	583	4	686	1280	878080	0.8583	busRept11.jpg
294.47	3.00	bus6	1803	3	768	1244	955392	0.9439	busRept14.jpg
297.97	3.00	bus5	790	4	768	1056	811008	0.7841	busRept18.jpg
301.47	3.00	bus6	764	4	768	1148	881664	0.8623	busRept17.jpg
304.97	3.00	mal6	948	4	407	500	203500	0.1118	malware15.jpg
308.47	3.00	mal6	947	4	448	500	224000	0.1345	malware20.jpg
311.97	3.00	mal6	1889	4	295	500	147500	0.0498	malware09.jpg
315.47	3.00	novel	1848	4	768	1090	837120	0.8130	busNoRept05.jpg
318.97	3.00	mal5	638	4	410	500	205000	0.1134	malware17.jpg
322.47	3.00	bus5	633	4	686	1280	878080	0.8583	busRept11.jpg
325.97	3.00	bus6	984	4	692	1280	885760	0.8668	busRept15.jpg
329.47	3.00	bus6	669	4	760	1280	972800	0.9632	busRept07.jpg
332.97	3.00	mal5	591	4	236	500	118000	0.0172	malware08.jpg
336.47	3.00	bus5	534	4	768	1059	813312	0.7867	busRept08.jpg
339.97	3.00	bus6	645	4	686	1280	878080	0.8583	busRept09.jpg
343.47	3.00	bus6	1774	4	721	1280	922880	0.9079	busRept02.jpg
346.97	3.00	bus5	2144	4	697	1280	892160	0.8739	busRept13.jpg
350.47	3.00	bus6	2176	4	768	1056	811008	0.7841	busRept20.jpg
353.97	3.00	bus6	1189	4	697	1280	892160	0.8739	busRept13.jpg
357.47	3.00	mal6	912	3	205	500	102500	0.0000	malware05.jpg
360.97	3.00	bus6	686	4	768	1029	790272	0.7612	busRept12.jpg
364.47	3.00	mal6	1216	4	598	1007	602186	0.5530	malware02.jpg
367.97	3.00	bus6	1651	4	768	1024	786432	0.7569	busRept03.jpg
371.47	3.00	bus6	1727	3	720	1280	921600	0.9065	busRept05.jpg
374.97	3.00	mal6	847	4	236	500	118000	0.0172	malware08.jpg
378.47	3.00	bus6	1027	3	686	1280	878080	0.8583	busRept19.jpg
381.97	3.00	mal5	928	4	389	500	194500	0.1018	malware01.jpg
385.47	3.00	novel	1431	4	768	1029	790272	0.7612	busNoRept20.jpg
388.97	3.00	bus6	608	4	768	1059	813312	0.7867	busRept08.jpg
392.47	3.00	mal5	1015	4	360	500	180000	0.0858	malware04.jpg
395.97	3.00	mal5	973	4	281	500	140500	0.0421	malware14.jpg
399.47	3.00	bus6	750	4	768	1056	811008	0.7841	busRept18.jpg
402.97	3.00	mal6	839	4	265	500	132500	0.0332	malware10.jpg
406.47	3.00	bus5	1103	4	756	1280	967680	0.9575	busRept10.jpg
409.97	3.00	mal6	1595	4	389	500	194500	0.1018	malware01.jpg
413.47	3.00	bus6	1081	4	768	1021	784128	0.7544	busRept06.jpg
416.97	3.00	novel	1420	4	768	1029	790272	0.7612	busNoRept16.jpg
420.47	3.00	mal6	710	4	281	500	140500	0.0421	malware14.jpg
423.97	3.00	bus6	915	4	772	1280	988160	0.9802	busRept04.jpg
427.47	3.00	bus6	1620	4	768	879	675072	0.6337	busRept16.jpg
430.97	3.00	novel	2425	4	768	1003	770304	0.7391	busNoRept01.jpg
434.28	3.00	bus6	246	3	686	1280	878080	0.8583	busRept11.jpg
437.77	3.00	mal6	571	4	410	500	205000	0.1134	malware17.jpg
441.27	3.00	mal6	1106	4	383	539	206437	0.1150	malware06.jpg
444.77	3.00	mal6	0	NaN	360	500	180000	0.0858	malware04.jpg
448.27	3.00	mal6	0	NaN	229	500	114500	0.0133	malware18.jpg
451.77	3.00	bus6	0	NaN	756	1280	967680	0.9575	busRept10.jpg
