onset	duration	trial_type	RT	response	stim_height	stim_width	stim_area	stim_area_scaled	stim_name
105.48	3.00	bus1	1440	1	756	1280	967680	0.9575	busRept10.jpg
108.98	3.00	mal1	1566	2	360	500	180000	0.0858	malware04.jpg
112.48	3.00	bus2	1527	2	768	1244	955392	0.9439	busRept14.jpg
115.98	3.00	mal2	2259	2	676	1274	861224	0.8397	malware19.jpg
119.48	3.00	bus2	1142	2	768	1024	786432	0.7569	busRept03.jpg
122.98	3.00	bus2	1402	1	772	1280	988160	0.9802	busRept04.jpg
126.48	3.00	bus1	1828	2	721	1280	922880	0.9079	busRept02.jpg
129.98	3.00	mal3	2472	2	295	500	147500	0.0498	malware09.jpg
133.48	3.00	bus3	974	2	768	1024	786432	0.7569	busRept03.jpg
136.98	3.00	mal1	1351	2	271	500	135500	0.0365	malware12.jpg
140.48	3.00	mal1	1434	2	300	461	138300	0.0396	malware07.jpg
143.98	3.00	mal2	2438	1	229	500	114500	0.0133	malware18.jpg
147.48	3.00	mal1	2897	2	265	500	132500	0.0332	malware10.jpg
150.98	3.00	bus1	2600	2	686	1280	878080	0.8583	busRept19.jpg
154.48	3.00	bus1	2520	1	768	1056	811008	0.7841	busRept20.jpg
157.98	3.00	mal1	1549	2	609	1274	775866	0.7452	malware16.jpg
161.48	3.00	mal2	1096	2	300	461	138300	0.0396	malware07.jpg
164.98	3.00	bus2	1092	1	768	1029	790272	0.7612	busRept12.jpg
168.48	3.00	mal1	1657	2	205	500	102500	0.0000	malware05.jpg
171.98	3.00	mal2	1317	2	407	500	203500	0.1118	malware15.jpg
175.48	3.00	novel	1229	2	768	1152	884736	0.8657	busNoRept10.jpg
178.98	3.00	novel	1454	3	686	1280	878080	0.8583	busNoRept15.jpg
182.48	3.00	mal2	2757	1	236	500	118000	0.0172	malware08.jpg
185.98	3.00	bus1	1168	1	768	1021	784128	0.7544	busRept06.jpg
189.48	3.00	novel	1165	2	768	1005	771840	0.7408	busNoRept04.jpg
192.98	3.00	novel	1264	1	760	1280	972800	0.9632	busNoRept06.jpg
196.47	3.00	novel	1904	1	768	875	672000	0.6303	busNoRept14.jpg
199.97	3.00	bus2	1318	1	768	1059	813312	0.7867	busRept08.jpg
203.47	3.00	bus3	923	1	686	1280	878080	0.8583	busRept09.jpg
206.97	3.00	mal2	2809	2	265	500	132500	0.0332	malware10.jpg
210.47	3.00	mal2	1047	2	334	500	167000	0.0714	malware13.jpg
213.97	3.00	bus2	1310	2	721	1280	922880	0.9079	busRept02.jpg
217.47	3.00	bus2	1812	1	756	1280	967680	0.9575	busRept10.jpg
220.97	3.00	bus1	1591	1	686	1280	878080	0.8583	busRept11.jpg
224.47	3.00	mal2	2681	1	383	539	206437	0.1150	malware06.jpg
227.97	3.00	mal1	1094	2	389	500	194500	0.1018	malware01.jpg
231.47	3.00	bus2	1126	1	760	1280	972800	0.9632	busRept07.jpg
234.97	3.00	bus2	1799	1	768	1020	783360	0.7535	busRept01.jpg
238.47	3.00	mal3	1584	1	383	539	206437	0.1150	malware06.jpg
241.97	3.00	bus1	1309	2	720	1280	921600	0.9065	busRept05.jpg
245.47	3.00	mal3	1639	2	334	500	167000	0.0714	malware13.jpg
248.97	3.00	mal2	2251	2	389	500	194500	0.1018	malware01.jpg
252.49	3.00	mal3	2582	1	676	1274	861224	0.8397	malware19.jpg
255.99	3.00	mal3	0	NaN	236	500	118000	0.0172	malware08.jpg
259.49	3.00	bus2	900	1	686	1280	878080	0.8583	busRept11.jpg
262.99	3.00	bus1	1029	1	768	1148	881664	0.8623	busRept17.jpg
266.49	3.00	mal2	1468	1	598	1007	602186	0.5530	malware02.jpg
269.99	3.00	bus1	685	1	692	1280	885760	0.8668	busRept15.jpg
273.49	3.00	mal3	770	2	300	461	138300	0.0396	malware07.jpg
276.99	3.00	mal2	1944	2	271	500	135500	0.0365	malware12.jpg
280.49	3.00	mal3	958	1	598	1007	602186	0.5530	malware02.jpg
283.99	3.00	bus2	786	1	692	1280	885760	0.8668	busRept15.jpg
287.49	3.00	novel	1351	2	786	1280	1006080	1.0000	busNoRept17.jpg
290.99	3.00	mal2	1074	2	205	500	102500	0.0000	malware05.jpg
294.49	3.00	bus2	984	1	768	1056	811008	0.7841	busRept20.jpg
297.99	3.00	novel	1922	1	768	904	694272	0.6549	busNoRept09.jpg
301.49	3.00	mal2	896	2	448	500	224000	0.1345	malware20.jpg
304.99	3.00	mal3	2077	2	271	500	135500	0.0365	malware12.jpg
308.49	3.00	mal2	1658	2	360	500	180000	0.0858	malware04.jpg
311.99	3.00	bus2	829	1	768	1148	881664	0.8623	busRept17.jpg
315.49	3.00	mal2	899	1	768	1223	939264	0.9261	malware03.jpg
318.99	3.00	mal3	963	2	205	500	102500	0.0000	malware05.jpg
322.49	3.00	bus3	828	1	768	1056	811008	0.7841	busRept20.jpg
325.99	3.00	mal3	1592	1	768	1223	939264	0.9261	malware03.jpg
329.49	3.00	mal3	1656	2	265	500	132500	0.0332	malware10.jpg
332.99	3.00	bus2	1541	1	768	1021	784128	0.7544	busRept06.jpg
336.49	3.00	mal2	1788	2	609	1274	775866	0.7452	malware16.jpg
339.99	3.00	mal3	1896	2	360	500	180000	0.0858	malware04.jpg
343.49	3.00	mal3	826	2	609	1274	775866	0.7452	malware16.jpg
346.99	3.00	bus3	628	1	768	879	675072	0.6337	busRept16.jpg
350.49	3.00	mal3	1284	2	448	500	224000	0.1345	malware20.jpg
353.99	3.00	bus3	1937	2	697	1280	892160	0.8739	busRept13.jpg
357.49	3.00	bus3	2000	1	760	1280	972800	0.9632	busRept07.jpg
360.99	3.00	mal3	2244	1	229	500	114500	0.0133	malware18.jpg
364.49	3.00	mal4	604	2	300	461	138300	0.0396	malware07.jpg
367.99	3.00	bus2	779	2	720	1280	921600	0.9065	busRept05.jpg
371.49	3.00	bus2	2152	2	686	1280	878080	0.8583	busRept19.jpg
374.99	3.00	bus3	2090	1	768	1056	811008	0.7841	busRept18.jpg
378.49	3.00	mal3	1857	2	389	500	194500	0.1018	malware01.jpg
381.99	3.00	bus3	1205	1	772	1280	988160	0.9802	busRept04.jpg
385.49	3.00	bus3	765	1	768	1059	813312	0.7867	busRept08.jpg
388.99	3.00	mal1	2083	2	410	500	205000	0.1134	malware17.jpg
392.49	3.00	mal4	919	2	271	500	135500	0.0365	malware12.jpg
395.99	3.00	bus3	2595	1	692	1280	885760	0.8668	busRept15.jpg
399.48	3.00	mal3	0	NaN	281	500	140500	0.0421	malware14.jpg
402.98	3.00	bus3	1436	2	768	1244	955392	0.9439	busRept14.jpg
406.48	3.00	mal2	0	NaN	410	500	205000	0.1134	malware17.jpg
409.57	3.00	bus3	1309	2	686	1280	878080	0.8583	busRept19.jpg
413.05	3.00	mal1	1687	2	457	500	228500	0.1394	malware11.jpg
416.55	3.00	mal4	1223	1	676	1274	861224	0.8397	malware19.jpg
420.05	3.00	mal4	1490	1	768	1223	939264	0.9261	malware03.jpg
423.55	3.00	novel	2191	1	768	991	761088	0.7289	busNoRept13.jpg
427.05	3.00	bus3	912	2	720	1280	921600	0.9065	busRept05.jpg
430.55	3.00	mal2	1412	2	457	500	228500	0.1394	malware11.jpg
434.05	3.00	novel	2213	1	768	1042	800256	0.7722	busNoRept03.jpg
437.55	3.00	novel	869	2	768	1029	790272	0.7612	busNoRept19.jpg
441.05	3.00	mal3	2485	2	457	500	228500	0.1394	malware11.jpg
444.55	3.00	mal3	744	2	407	500	203500	0.1118	malware15.jpg
448.05	3.00	mal3	2521	2	410	500	205000	0.1134	malware17.jpg
451.55	3.00	bus3	878	1	768	1148	881664	0.8623	busRept17.jpg
