onset	duration	trial_type	RT	response	stim_height	stim_width	stim_area	stim_area_scaled	stim_name
343.47	3.00	bus6	802	1	760	1280	972800	0.9632	busRept07.jpg
346.97	3.00	bus6	1312	1	686	1280	878080	0.8583	busRept11.jpg
350.47	3.00	mal6	1761	2	271	500	135500	0.0365	malware12.jpg
353.97	3.00	bus4	1066	1	756	1280	967680	0.9575	busRept10.jpg
357.47	3.00	mal6	1629	2	360	500	180000	0.0858	malware04.jpg
360.97	3.00	bus6	700	1	768	1029	790272	0.7612	busRept12.jpg
364.47	3.00	mal6	1066	2	609	1274	775866	0.7452	malware16.jpg
367.97	3.00	bus6	1126	1	768	879	675072	0.6337	busRept16.jpg
371.47	3.00	mal5	777	1	768	1223	939264	0.9261	malware03.jpg
374.97	3.00	mal6	1928	2	407	500	203500	0.1118	malware15.jpg
378.47	3.00	bus6	2344	1	768	1020	783360	0.7535	busRept01.jpg
381.97	3.00	bus5	923	1	756	1280	967680	0.9575	busRept10.jpg
385.47	3.00	mal6	1221	1	676	1274	861224	0.8397	malware19.jpg
388.97	3.00	mal6	1413	2	265	500	132500	0.0332	malware10.jpg
392.47	3.00	mal6	1619	2	295	500	147500	0.0498	malware09.jpg
395.97	3.00	bus6	857	2	720	1280	921600	0.9065	busRept05.jpg
399.47	3.00	bus6	881	1	756	1280	967680	0.9575	busRept10.jpg
402.97	3.00	bus6	937	1	686	1280	878080	0.8583	busRept09.jpg
406.47	3.00	mal5	1699	2	410	500	205000	0.1134	malware17.jpg
409.97	3.00	mal5	2137	2	334	500	167000	0.0714	malware13.jpg
413.47	3.00	mal6	0	NaN	410	500	205000	0.1134	malware17.jpg
416.97	3.00	mal6	1230	2	448	500	224000	0.1345	malware20.jpg
420.47	3.00	novel	947	1	768	1029	790272	0.7612	busNoRept20.jpg
423.97	3.00	bus6	833	2	697	1280	892160	0.8739	busRept13.jpg
427.47	3.00	bus6	936	1	768	1056	811008	0.7841	busRept18.jpg
430.97	3.00	bus6	1079	1	768	1059	813312	0.7867	busRept08.jpg
434.47	3.00	mal6	1543	1	383	539	206437	0.1150	malware06.jpg
437.97	3.00	bus6	850	2	721	1280	922880	0.9079	busRept02.jpg
441.47	3.00	bus6	830	1	768	1148	881664	0.8623	busRept17.jpg
444.97	3.00	mal6	1350	1	598	1007	602186	0.5530	malware02.jpg
448.47	3.00	mal6	1558	2	334	500	167000	0.0714	malware13.jpg
451.97	3.00	mal6	1829	1	768	1223	939264	0.9261	malware03.jpg
