onset	duration	trial_type
0.00	3.00	Bus1
3.50	3.00	Mal1
7.00	3.00	Mal1
10.50	3.00	Bus1
14.00	3.00	Mal1
17.50	3.00	Bus1
21.00	3.00	Mal1
24.50	3.00	Bus1
28.00	3.00	Bus1
31.50	3.00	Bus2
38.50	3.00	Mal1
42.00	3.00	Mal1
45.50	3.00	Mal1
49.00	3.00	Bus1
52.50	3.00	Mal1
56.00	3.00	Mal2
59.50	3.00	Bus1
63.00	3.00	Mal2
66.50	3.00	Mal1
70.00	3.00	Mal1
73.50	3.00	Bus1
77.00	3.00	Bus2
80.50	3.00	Mal2
84.00	3.00	Mal2
87.50	3.00	Mal1
91.00	3.00	Bus2
94.50	3.00	Mal2
98.00	3.00	Mal1
101.50	3.00	Mal1
105.00	3.00	Bus1
112.00	3.00	Mal1
115.50	3.00	Mal2
119.00	3.00	Mal3
122.50	3.00	Mal2
126.00	3.00	Mal2
129.50	3.00	Mal2
133.00	3.00	Bus1
136.50	3.00	Bus2
140.00	3.00	Mal2
143.50	3.00	Mal3
147.00	3.00	Mal3
150.50	3.00	Mal1
154.00	3.00	Bus1
157.50	3.00	Bus1
161.00	3.00	Mal2
164.50	3.00	Mal2
168.00	3.00	Bus3
171.50	3.00	Mal1
178.50	3.00	Mal1
182.00	3.00	Mal1
189.00	3.00	Mal3
192.50	3.00	Bus1
196.00	3.00	Mal2
199.50	3.00	Bus2
203.00	3.00	Bus1
206.50	3.00	Mal2
213.50	3.00	Bus1
217.00	3.00	Mal2
220.50	3.00	Bus2
224.00	3.00	Bus2
234.50	3.00	Bus2
238.00	3.00	Bus1
241.50	3.00	Bus1
245.00	3.00	Mal2
248.50	3.00	Mal3
252.00	3.00	Bus1
262.50	3.00	Mal1
266.00	3.00	Bus2
269.50	3.00	Bus2
273.00	3.00	Bus3
280.00	3.00	Mal2
283.50	3.00	Mal2
290.50	3.00	Mal3
294.00	3.00	Mal4
297.50	3.00	Mal3
301.00	3.00	Bus2
304.50	3.00	Bus2
308.00	3.00	Bus1
311.50	3.00	Bus3
315.00	3.00	Mal2
318.50	3.00	Bus2
322.00	3.00	Mal1
325.50	3.00	Mal4
329.00	3.00	Mal3
332.50	3.00	Bus3
336.00	3.00	Bus3
339.50	3.00	Mal3
343.00	3.00	Bus2
346.50	3.00	Bus3
350.00	3.00	Bus2
353.50	3.00	Mal3
357.00	3.00	Bus3
360.50	3.00	Mal3
364.00	3.00	Bus3
367.50	3.00	Bus2
371.00	3.00	Mal3
374.50	3.00	Bus2
378.00	3.00	Bus1
381.50	3.00	Bus2
385.00	3.00	Bus3
388.50	3.00	Bus2
392.00	3.00	Mal3
395.50	3.00	Bus2
399.00	3.00	Bus3
402.50	3.00	Mal3
406.00	3.00	Mal3
409.50	3.00	Bus3
413.00	3.00	Mal2
416.50	3.00	Mal3
420.00	3.00	Mal3
423.50	3.00	Bus3
427.00	3.00	Mal4
430.50	3.00	Bus3
434.00	3.00	Mal4
437.50	3.00	Mal3
441.00	3.00	Bus3
444.50	3.00	Mal3
448.00	3.00	Mal3
