onset	duration	trial_type	RT	response	stim_height	stim_width	stim_area	stim_area_scaled	stim_name
231.17	3.00	mal3	1967	1	300	461	138300	0.0396	malware07.jpg
234.69	3.00	bus2	855	2	768	1024	786432	0.7569	busRept03.jpg
238.19	3.00	mal2	2453	1	271	500	135500	0.0365	malware12.jpg
241.69	3.00	bus3	1316	1	768	1244	955392	0.9439	busRept14.jpg
245.19	3.00	mal3	1612	1	383	539	206437	0.1150	malware06.jpg
248.69	3.00	bus1	1476	1	756	1280	967680	0.9575	busRept10.jpg
252.19	3.00	mal1	2734	2	295	500	147500	0.0498	malware09.jpg
255.69	3.00	mal4	1050	1	300	461	138300	0.0396	malware07.jpg
259.19	3.00	mal2	1334	1	457	500	228500	0.1394	malware11.jpg
262.69	3.00	mal3	813	2	676	1274	861224	0.8397	malware19.jpg
266.19	3.00	bus2	899	1	768	1020	783360	0.7535	busRept01.jpg
269.69	3.00	bus2	903	1	768	1056	811008	0.7841	busRept20.jpg
273.19	3.00	bus1	1307	1	768	879	675072	0.6337	busRept16.jpg
276.69	3.00	bus2	684	1	692	1280	885760	0.8668	busRept15.jpg
280.19	3.00	mal3	976	1	407	500	203500	0.1118	malware15.jpg
283.69	3.00	bus2	880	1	686	1280	878080	0.8583	busRept19.jpg
287.19	3.00	mal2	1111	2	609	1274	775866	0.7452	malware16.jpg
290.69	3.00	mal3	2014	1	768	1223	939264	0.9261	malware03.jpg
294.19	3.00	mal1	1598	2	448	500	224000	0.1345	malware20.jpg
297.69	3.00	mal3	1125	1	457	500	228500	0.1394	malware11.jpg
301.19	3.00	bus2	905	1	686	1280	878080	0.8583	busRept11.jpg
304.69	3.00	bus3	962	1	768	1056	811008	0.7841	busRept20.jpg
308.19	3.00	novel	1052	1	768	1029	790272	0.7612	busNoRept19.jpg
311.69	3.00	mal2	1709	1	205	500	102500	0.0000	malware05.jpg
315.19	3.00	bus1	1719	1	772	1280	988160	0.9802	busRept04.jpg
318.69	3.00	novel	868	1	768	875	672000	0.6303	busNoRept14.jpg
322.19	3.00	mal3	1388	1	598	1007	602186	0.5530	malware02.jpg
325.69	3.00	mal2	1455	1	295	500	147500	0.0498	malware09.jpg
329.19	3.00	mal3	957	1	271	500	135500	0.0365	malware12.jpg
332.69	3.00	mal2	1117	1	410	500	205000	0.1134	malware17.jpg
336.19	3.00	mal3	879	1	205	500	102500	0.0000	malware05.jpg
339.69	3.00	mal2	1596	1	448	500	224000	0.1345	malware20.jpg
343.19	3.00	bus2	1422	1	768	879	675072	0.6337	busRept16.jpg
346.69	3.00	mal1	2057	1	360	500	180000	0.0858	malware04.jpg
350.19	3.00	mal4	1470	2	676	1274	861224	0.8397	malware19.jpg
353.69	3.00	novel	1150	1	786	1280	1006080	1.0000	busNoRept17.jpg
357.19	3.00	mal3	1019	2	609	1274	775866	0.7452	malware16.jpg
360.69	3.00	mal2	1328	1	360	500	180000	0.0858	malware04.jpg
364.19	3.00	bus2	1413	1	768	1056	811008	0.7841	busRept18.jpg
367.69	3.00	bus2	869	1	772	1280	988160	0.9802	busRept04.jpg
371.19	3.00	bus3	1330	1	768	879	675072	0.6337	busRept16.jpg
374.69	3.00	bus3	931	1	686	1280	878080	0.8583	busRept09.jpg
378.19	3.00	mal3	1244	1	295	500	147500	0.0498	malware09.jpg
381.69	3.00	mal3	1106	1	410	500	205000	0.1134	malware17.jpg
385.19	3.00	novel	1162	1	760	1280	972800	0.9632	busNoRept06.jpg
388.69	3.00	mal1	960	1	236	500	118000	0.0172	malware08.jpg
392.19	3.00	bus2	879	1	768	1029	790272	0.7612	busRept12.jpg
395.69	3.00	bus3	1125	1	768	1056	811008	0.7841	busRept18.jpg
399.19	3.00	mal3	1128	1	448	500	224000	0.1345	malware20.jpg
402.69	3.00	bus3	1853	1	720	1280	921600	0.9065	busRept05.jpg
406.19	3.00	mal2	2608	1	229	500	114500	0.0133	malware18.jpg
409.68	3.00	mal3	1291	1	360	500	180000	0.0858	malware04.jpg
413.18	3.00	bus3	2437	2	768	1024	786432	0.7569	busRept03.jpg
416.68	3.00	mal2	893	1	236	500	118000	0.0172	malware08.jpg
420.18	3.00	bus3	885	1	692	1280	885760	0.8668	busRept15.jpg
423.68	3.00	bus3	1833	1	772	1280	988160	0.9802	busRept04.jpg
427.18	3.00	mal3	2339	1	389	500	194500	0.1018	malware01.jpg
430.68	3.00	mal3	1432	1	236	500	118000	0.0172	malware08.jpg
434.18	3.00	mal3	2613	2	334	500	167000	0.0714	malware13.jpg
437.68	3.00	mal4	1495	1	768	1223	939264	0.9261	malware03.jpg
441.18	3.00	mal4	1314	1	271	500	135500	0.0365	malware12.jpg
444.68	3.00	bus3	1390	1	686	1280	878080	0.8583	busRept19.jpg
448.18	3.00	bus2	2083	1	756	1280	967680	0.9575	busRept10.jpg
451.68	3.00	mal3	2117	1	229	500	114500	0.0133	malware18.jpg
