onset	duration	trial_type	RT	response	stim_height	stim_width	stim_area	stim_area_scaled	stim_name
111.58	3.00	mal1	1589	2	609	1274	775866	0.7452	malware16.jpg
115.08	3.00	bus3	933	1	768	1148	881664	0.8623	busRept17.jpg
118.58	3.00	mal1	1850	2	334	500	167000	0.0714	malware13.jpg
122.08	3.00	novel	1449	1	768	1148	881664	0.8623	busNoRept18.jpg
125.58	3.00	bus2	2161	2	768	1024	786432	0.7569	busRept03.jpg
129.08	3.00	bus2	1632	1	768	1056	811008	0.7841	busRept18.jpg
132.58	3.00	mal1	2149	1	410	500	205000	0.1134	malware17.jpg
136.08	3.00	mal2	1933	2	768	1223	939264	0.9261	malware03.jpg
139.58	3.00	bus3	2694	2	768	1024	786432	0.7569	busRept03.jpg
143.08	3.00	novel	1488	1	768	1029	790272	0.7612	busNoRept19.jpg
146.58	3.00	bus2	1971	1	768	879	675072	0.6337	busRept16.jpg
150.08	3.00	mal3	2653	2	768	1223	939264	0.9261	malware03.jpg
153.58	3.00	novel	2057	1	768	1152	884736	0.8657	busNoRept10.jpg
157.08	3.00	mal2	1789	2	300	461	138300	0.0396	malware07.jpg
160.58	3.00	bus1	1979	1	756	1280	967680	0.9575	busRept10.jpg
164.08	3.00	bus1	1949	1	768	1021	784128	0.7544	busRept06.jpg
167.58	3.00	mal1	1842	1	281	500	140500	0.0421	malware14.jpg
171.08	3.00	mal2	0	NaN	265	500	132500	0.0332	malware10.jpg
174.58	3.00	mal2	1341	2	609	1274	775866	0.7452	malware16.jpg
178.08	3.00	mal1	1593	2	407	500	203500	0.1118	malware15.jpg
181.58	3.00	mal2	1263	2	334	500	167000	0.0714	malware13.jpg
185.08	3.00	novel	1851	1	768	1042	800256	0.7722	busNoRept03.jpg
188.58	3.00	bus1	1636	1	760	1280	972800	0.9632	busRept07.jpg
192.08	3.00	bus3	1593	1	768	1056	811008	0.7841	busRept18.jpg
195.58	3.00	bus3	926	1	768	1056	811008	0.7841	busRept20.jpg
199.08	3.00	mal2	2084	1	281	500	140500	0.0421	malware14.jpg
202.58	3.00	bus1	1901	1	772	1280	988160	0.9802	busRept04.jpg
206.08	3.00	mal2	2515	2	598	1007	602186	0.5530	malware02.jpg
209.58	3.00	mal2	2772	2	407	500	203500	0.1118	malware15.jpg
213.08	3.00	bus3	1068	1	768	879	675072	0.6337	busRept16.jpg
216.57	3.00	bus2	2888	2	720	1280	921600	0.9065	busRept05.jpg
220.07	3.00	mal2	2793	1	236	500	118000	0.0172	malware08.jpg
223.59	3.00	bus1	2321	1	768	1020	783360	0.7535	busRept01.jpg
227.09	3.00	mal2	0	NaN	410	500	205000	0.1134	malware17.jpg
230.59	3.00	mal1	1730	1	360	500	180000	0.0858	malware04.jpg
234.09	3.00	bus2	2198	1	768	1059	813312	0.7867	busRept08.jpg
237.59	3.00	mal2	2245	2	448	500	224000	0.1345	malware20.jpg
241.09	3.00	mal1	2091	2	676	1274	861224	0.8397	malware19.jpg
244.59	3.00	bus3	1074	1	686	1280	878080	0.8583	busRept09.jpg
248.09	3.00	bus1	1022	1	686	1280	878080	0.8583	busRept11.jpg
251.59	3.00	mal3	1790	2	609	1274	775866	0.7452	malware16.jpg
255.09	3.00	mal2	1687	1	383	539	206437	0.1150	malware06.jpg
258.59	3.00	bus1	2139	2	721	1280	922880	0.9079	busRept02.jpg
262.09	3.00	mal3	1318	2	300	461	138300	0.0396	malware07.jpg
265.59	3.00	mal2	1905	2	360	500	180000	0.0858	malware04.jpg
269.09	3.00	bus3	1728	2	720	1280	921600	0.9065	busRept05.jpg
272.59	3.00	bus1	1400	1	697	1280	892160	0.8739	busRept13.jpg
276.09	3.00	mal2	1979	2	676	1274	861224	0.8397	malware19.jpg
279.59	3.00	novel	2081	1	768	875	672000	0.6303	busNoRept14.jpg
283.09	3.00	mal3	2308	2	389	500	194500	0.1018	malware01.jpg
286.59	3.00	mal3	1866	1	410	500	205000	0.1134	malware17.jpg
290.09	3.00	bus2	0	NaN	686	1280	878080	0.8583	busRept11.jpg
293.12	3.00	bus3	0	NaN	686	1280	878080	0.8583	busRept19.jpg
296.62	3.00	mal4	1119	2	768	1223	939264	0.9261	malware03.jpg
300.12	3.00	bus2	2386	2	721	1280	922880	0.9079	busRept02.jpg
303.62	3.00	mal3	2220	2	360	500	180000	0.0858	malware04.jpg
307.12	3.00	mal3	1295	2	334	500	167000	0.0714	malware13.jpg
310.62	3.00	mal4	1277	2	300	461	138300	0.0396	malware07.jpg
314.12	3.00	bus2	985	1	768	1029	790272	0.7612	busRept12.jpg
317.62	3.00	bus2	1759	1	760	1280	972800	0.9632	busRept07.jpg
321.12	3.00	bus2	1903	1	756	1280	967680	0.9575	busRept10.jpg
324.62	3.00	mal3	1441	2	676	1274	861224	0.8397	malware19.jpg
328.12	3.00	bus2	1287	1	772	1280	988160	0.9802	busRept04.jpg
331.62	3.00	mal2	1980	1	457	500	228500	0.1394	malware11.jpg
335.12	3.00	bus2	1720	1	692	1280	885760	0.8668	busRept15.jpg
338.62	3.00	mal3	1478	2	598	1007	602186	0.5530	malware02.jpg
342.12	3.00	bus3	1512	1	768	1059	813312	0.7867	busRept08.jpg
345.62	3.00	bus2	2239	1	768	1020	783360	0.7535	busRept01.jpg
349.12	3.00	mal1	2908	2	229	500	114500	0.0133	malware18.jpg
352.62	3.00	mal3	2578	1	457	500	228500	0.1394	malware11.jpg
356.12	3.00	bus2	2338	1	697	1280	892160	0.8739	busRept13.jpg
359.62	3.00	mal3	2520	2	407	500	203500	0.1118	malware15.jpg
363.12	3.00	novel	2545	2	768	991	761088	0.7289	busNoRept13.jpg
366.62	3.00	mal1	0	NaN	205	500	102500	0.0000	malware05.jpg
369.80	3.00	mal3	2616	2	265	500	132500	0.0332	malware10.jpg
373.29	3.00	mal1	1927	1	271	500	135500	0.0365	malware12.jpg
376.79	3.00	mal2	2231	1	271	500	135500	0.0365	malware12.jpg
380.29	3.00	mal3	2801	1	448	500	224000	0.1345	malware20.jpg
383.79	3.00	mal3	0	NaN	271	500	135500	0.0365	malware12.jpg
387.29	3.00	bus3	1013	1	697	1280	892160	0.8739	busRept13.jpg
390.79	3.00	mal2	2566	1	295	500	147500	0.0498	malware09.jpg
394.29	3.00	bus3	1958	1	760	1280	972800	0.9632	busRept07.jpg
397.79	3.00	mal3	1817	1	236	500	118000	0.0172	malware08.jpg
401.29	3.00	novel	2160	1	768	904	694272	0.6549	busNoRept09.jpg
404.79	3.00	mal3	1478	1	383	539	206437	0.1150	malware06.jpg
408.29	3.00	mal2	2282	2	229	500	114500	0.0133	malware18.jpg
411.79	3.00	bus3	1713	1	768	1244	955392	0.9439	busRept14.jpg
415.29	3.00	bus3	1887	1	772	1280	988160	0.9802	busRept04.jpg
418.78	3.00	mal3	2861	1	281	500	140500	0.0421	malware14.jpg
422.28	3.00	mal2	1464	2	205	500	102500	0.0000	malware05.jpg
425.78	3.00	mal3	2787	1	295	500	147500	0.0498	malware09.jpg
429.28	3.00	mal4	2452	1	271	500	135500	0.0365	malware12.jpg
432.78	3.00	bus3	2508	1	692	1280	885760	0.8668	busRept15.jpg
436.28	3.00	mal3	0	NaN	229	500	114500	0.0133	malware18.jpg
439.37	3.00	mal3	1726	2	205	500	102500	0.0000	malware05.jpg
442.85	3.00	bus2	2884	1	768	1021	784128	0.7544	busRept06.jpg
446.35	3.00	mal4	1788	2	676	1274	861224	0.8397	malware19.jpg
449.85	3.00	novel	1289	1	768	1148	881664	0.8623	busNoRept08.jpg
