onset	duration	trial_type	RT	response	stim_height	stim_width	stim_area	stim_area_scaled	stim_name
0.47	3.00	bus4	1611	1	768	1148	881664	0.8623	busRept17.jpg
3.97	3.00	bus4	925	1	768	1244	955392	0.9439	busRept14.jpg
7.47	3.00	mal4	1917	2	598	1007	602186	0.5530	malware02.jpg
10.97	3.00	mal4	1434	2	334	500	167000	0.0714	malware13.jpg
14.47	3.00	mal4	1216	2	389	500	194500	0.1018	malware01.jpg
17.97	3.00	mal4	1313	1	457	500	228500	0.1394	malware11.jpg
21.47	3.00	bus3	1390	1	756	1280	967680	0.9575	busRept10.jpg
24.97	3.00	bus4	1552	2	768	1024	786432	0.7569	busRept03.jpg
28.47	3.00	mal4	1276	1	295	500	147500	0.0498	malware09.jpg
31.97	3.00	mal5	1051	2	334	500	167000	0.0714	malware13.jpg
35.47	3.00	novel	1344	1	768	1009	774912	0.7442	busNoRept07.jpg
38.97	3.00	mal4	1956	2	265	500	132500	0.0332	malware10.jpg
42.47	3.00	mal4	1145	1	281	500	140500	0.0421	malware14.jpg
45.97	3.00	mal4	2185	1	448	500	224000	0.1345	malware20.jpg
49.47	3.00	mal5	998	2	598	1007	602186	0.5530	malware02.jpg
52.97	3.00	mal5	1662	2	389	500	194500	0.1018	malware01.jpg
56.47	3.00	mal6	1212	2	389	500	194500	0.1018	malware01.jpg
59.97	3.00	mal4	1489	1	383	539	206437	0.1150	malware06.jpg
63.46	3.00	bus3	911	1	768	1029	790272	0.7612	busRept12.jpg
66.96	3.00	mal5	2574	1	383	539	206437	0.1150	malware06.jpg
70.46	3.00	mal5	1110	2	676	1274	861224	0.8397	malware19.jpg
73.96	3.00	bus4	1404	1	756	1280	967680	0.9575	busRept10.jpg
77.46	3.00	bus5	1346	1	768	1244	955392	0.9439	busRept14.jpg
80.96	3.00	bus3	1588	1	768	1021	784128	0.7544	busRept06.jpg
84.46	3.00	mal5	1609	1	457	500	228500	0.1394	malware11.jpg
87.96	3.00	bus4	1697	1	686	1280	878080	0.8583	busRept19.jpg
91.46	3.00	mal6	1113	2	334	500	167000	0.0714	malware13.jpg
94.96	3.00	bus4	1528	1	760	1280	972800	0.9632	busRept07.jpg
98.46	3.00	bus5	1119	1	760	1280	972800	0.9632	busRept07.jpg
101.96	3.00	mal5	0	NaN	271	500	135500	0.0365	malware12.jpg
105.46	3.00	bus4	712	1	768	1029	790272	0.7612	busRept12.jpg
108.96	3.00	bus3	2262	2	721	1280	922880	0.9079	busRept02.jpg
112.46	3.00	bus3	1131	1	686	1280	878080	0.8583	busRept11.jpg
115.96	3.00	mal6	1438	2	598	1007	602186	0.5530	malware02.jpg
119.46	3.00	bus4	1058	1	686	1280	878080	0.8583	busRept11.jpg
122.96	3.00	mal4	1207	2	360	500	180000	0.0858	malware04.jpg
126.46	3.00	novel	2021	2	768	1176	903168	0.8861	busNoRept11.jpg
129.96	3.00	bus4	1371	1	768	879	675072	0.6337	busRept16.jpg
133.46	3.00	novel	1877	1	768	1024	786432	0.7569	busNoRept02.jpg
136.96	3.00	bus5	1121	1	768	1029	790272	0.7612	busRept12.jpg
140.46	3.00	bus6	831	1	768	1029	790272	0.7612	busRept12.jpg
143.96	3.00	mal4	2479	1	410	500	205000	0.1134	malware17.jpg
