onset	duration	trial_type	RT	response	stim_height	stim_width	stim_area	stim_area_scaled	stim_name
87.75	3.00	mal5	1099	1	598	1007	602186	0.5530	malware02.jpg
91.25	3.00	bus4	2320	1	768	1244	955392	0.9439	busRept14.jpg
94.75	3.00	bus4	972	1	768	1021	784128	0.7544	busRept06.jpg
98.25	3.00	bus4	2619	1	756	1280	967680	0.9575	busRept10.jpg
101.75	3.00	mal5	1510	1	265	500	132500	0.0332	malware10.jpg
105.25	3.00	mal4	1326	1	407	500	203500	0.1118	malware15.jpg
108.75	3.00	bus4	1332	1	768	1056	811008	0.7841	busRept18.jpg
112.25	3.00	mal4	980	1	448	500	224000	0.1345	malware20.jpg
115.75	3.00	mal5	2503	1	407	500	203500	0.1118	malware15.jpg
119.25	3.00	bus5	970	1	768	1021	784128	0.7544	busRept06.jpg
122.75	3.00	bus3	2546	1	686	1280	878080	0.8583	busRept11.jpg
126.25	3.00	novel	1829	2	768	1009	774912	0.7442	busNoRept07.jpg
129.75	3.00	bus4	1677	1	768	1148	881664	0.8623	busRept17.jpg
133.25	3.00	bus5	1531	1	697	1280	892160	0.8739	busRept13.jpg
136.75	3.00	bus4	2122	1	721	1280	922880	0.9079	busRept02.jpg
140.25	3.00	bus5	1969	1	768	1056	811008	0.7841	busRept20.jpg
143.75	3.00	mal4	1851	1	236	500	118000	0.0172	malware08.jpg
147.24	3.00	mal4	2844	1	457	500	228500	0.1394	malware11.jpg
150.74	3.00	mal4	1184	1	295	500	147500	0.0498	malware09.jpg
154.24	3.00	novel	1230	1	768	1056	811008	0.7841	busNoRept12.jpg
157.74	3.00	bus4	0	NaN	768	879	675072	0.6337	busRept16.jpg
161.24	3.00	mal4	1845	1	410	500	205000	0.1134	malware17.jpg
164.74	3.00	bus5	1136	1	721	1280	922880	0.9079	busRept02.jpg
168.24	3.00	mal5	0	NaN	334	500	167000	0.0714	malware13.jpg
171.74	3.00	mal5	46	1	676	1274	861224	0.8397	malware19.jpg
175.24	3.00	bus4	1857	1	720	1280	921600	0.9065	busRept05.jpg
178.74	3.00	bus5	838	1	768	879	675072	0.6337	busRept16.jpg
182.24	3.00	mal4	1476	1	360	500	180000	0.0858	malware04.jpg
185.74	3.00	mal5	817	1	410	500	205000	0.1134	malware17.jpg
189.24	3.00	bus4	1862	1	772	1280	988160	0.9802	busRept04.jpg
192.74	3.00	bus5	2118	1	756	1280	967680	0.9575	busRept10.jpg
196.24	3.00	bus4	902	1	768	1029	790272	0.7612	busRept12.jpg
199.74	3.00	bus4	2676	1	686	1280	878080	0.8583	busRept11.jpg
203.24	3.00	mal5	1028	1	295	500	147500	0.0498	malware09.jpg
206.76	3.00	mal5	1433	1	360	500	180000	0.0858	malware04.jpg
210.26	3.00	mal6	1527	1	410	500	205000	0.1134	malware17.jpg
213.76	3.00	mal6	615	1	676	1274	861224	0.8397	malware19.jpg
217.26	3.00	bus4	1152	1	768	1020	783360	0.7535	busRept01.jpg
220.76	3.00	mal5	1415	1	229	500	114500	0.0133	malware18.jpg
224.26	3.00	novel	1651	2	768	1029	790272	0.7612	busNoRept20.jpg
227.76	3.00	mal4	1223	1	205	500	102500	0.0000	malware05.jpg
231.26	3.00	bus4	2394	1	768	1059	813312	0.7867	busRept08.jpg
234.76	3.00	bus5	2024	1	768	1244	955392	0.9439	busRept14.jpg
238.26	3.00	mal6	1568	1	383	539	206437	0.1150	malware06.jpg
241.76	3.00	bus6	598	1	697	1280	892160	0.8739	busRept13.jpg
245.26	3.00	bus5	938	1	768	1056	811008	0.7841	busRept18.jpg
248.76	3.00	mal4	1082	1	281	500	140500	0.0421	malware14.jpg
252.26	3.00	mal5	2436	1	448	500	224000	0.1345	malware20.jpg
255.76	3.00	bus6	1796	1	768	879	675072	0.6337	busRept16.jpg
259.26	3.00	mal5	1434	1	609	1274	775866	0.7452	malware16.jpg
262.76	3.00	mal5	2840	1	389	500	194500	0.1018	malware01.jpg
266.26	3.00	mal6	1283	1	295	500	147500	0.0498	malware09.jpg
269.76	3.00	mal6	1441	1	768	1223	939264	0.9261	malware03.jpg
273.26	3.00	mal5	890	1	236	500	118000	0.0172	malware08.jpg
276.76	3.00	mal5	1163	1	281	500	140500	0.0421	malware14.jpg
280.26	3.00	bus5	644	1	768	1029	790272	0.7612	busRept12.jpg
283.76	3.00	bus5	717	1	768	1020	783360	0.7535	busRept01.jpg
287.26	3.00	bus6	1143	1	756	1280	967680	0.9575	busRept10.jpg
290.76	3.00	bus5	860	1	720	1280	921600	0.9065	busRept05.jpg
294.26	3.00	bus5	1741	1	760	1280	972800	0.9632	busRept07.jpg
297.75	3.00	mal6	1009	1	281	500	140500	0.0421	malware14.jpg
301.25	3.00	mal6	2773	1	448	500	224000	0.1345	malware20.jpg
304.75	3.00	mal6	651	1	389	500	194500	0.1018	malware01.jpg
308.25	3.00	bus6	786	1	768	1021	784128	0.7544	busRept06.jpg
311.75	3.00	bus6	1115	1	721	1280	922880	0.9079	busRept02.jpg
315.25	3.00	mal5	953	1	457	500	228500	0.1394	malware11.jpg
318.75	3.00	bus5	0	NaN	768	1059	813312	0.7867	busRept08.jpg
322.25	3.00	mal5	21	1	205	500	102500	0.0000	malware05.jpg
325.75	3.00	bus5	705	1	772	1280	988160	0.9802	busRept04.jpg
329.25	3.00	mal6	1694	1	598	1007	602186	0.5530	malware02.jpg
332.75	3.00	bus6	1371	1	768	1244	955392	0.9439	busRept14.jpg
336.25	3.00	novel	1675	2	768	1029	790272	0.7612	busNoRept16.jpg
339.75	3.00	bus6	783	1	686	1280	878080	0.8583	busRept09.jpg
343.25	3.00	bus5	1373	1	686	1280	878080	0.8583	busRept11.jpg
346.75	3.00	mal6	1841	1	229	500	114500	0.0133	malware18.jpg
350.25	3.00	mal5	1409	1	271	500	135500	0.0365	malware12.jpg
353.75	3.00	mal6	557	1	271	500	135500	0.0365	malware12.jpg
357.25	3.00	mal6	802	1	205	500	102500	0.0000	malware05.jpg
360.75	3.00	bus5	833	1	768	1148	881664	0.8623	busRept17.jpg
364.25	3.00	mal6	1220	1	334	500	167000	0.0714	malware13.jpg
367.75	3.00	bus6	796	1	686	1280	878080	0.8583	busRept11.jpg
371.25	3.00	bus4	669	1	768	1024	786432	0.7569	busRept03.jpg
374.75	3.00	bus6	735	1	768	1020	783360	0.7535	busRept01.jpg
378.25	3.00	mal6	955	1	457	500	228500	0.1394	malware11.jpg
381.75	3.00	novel	2045	2	768	1176	903168	0.8861	busNoRept11.jpg
385.25	3.00	bus6	1261	1	768	1059	813312	0.7867	busRept08.jpg
388.75	3.00	bus5	1206	1	768	1024	786432	0.7569	busRept03.jpg
392.25	3.00	bus6	773	1	686	1280	878080	0.8583	busRept19.jpg
395.75	3.00	bus6	2269	1	692	1280	885760	0.8668	busRept15.jpg
399.25	3.00	mal6	875	1	360	500	180000	0.0858	malware04.jpg
402.75	3.00	mal6	1440	1	609	1274	775866	0.7452	malware16.jpg
406.25	3.00	bus6	1583	1	768	1056	811008	0.7841	busRept18.jpg
409.75	3.00	bus6	1303	1	768	1024	786432	0.7569	busRept03.jpg
413.25	3.00	bus6	2294	1	768	1056	811008	0.7841	busRept20.jpg
416.75	3.00	novel	2267	1	768	1003	770304	0.7391	busNoRept01.jpg
420.25	3.00	mal6	2685	1	407	500	203500	0.1118	malware15.jpg
423.75	3.00	novel	1928	2	768	1024	786432	0.7569	busNoRept02.jpg
427.25	3.00	bus6	866	1	768	1148	881664	0.8623	busRept17.jpg
430.75	3.00	bus6	1126	1	772	1280	988160	0.9802	busRept04.jpg
434.25	3.00	bus6	1446	1	768	1029	790272	0.7612	busRept12.jpg
437.75	3.00	mal6	1400	1	236	500	118000	0.0172	malware08.jpg
441.25	3.00	bus6	1021	1	720	1280	921600	0.9065	busRept05.jpg
444.75	3.00	mal6	1656	1	300	461	138300	0.0396	malware07.jpg
448.25	3.00	bus6	1089	1	760	1280	972800	0.9632	busRept07.jpg
451.75	3.00	mal6	1945	1	265	500	132500	0.0332	malware10.jpg
