onset	duration	trial_type	RT	response	stim_height	stim_width	stim_area	stim_area_scaled	stim_name
255.99	3.00	mal6	1600	2	448	500	224000	0.1345	malware20.jpg
259.49	3.00	mal6	1265	2	265	500	132500	0.0332	malware10.jpg
262.99	3.00	bus5	1028	1	768	1056	811008	0.7841	busRept18.jpg
266.49	3.00	bus5	617	1	768	1021	784128	0.7544	busRept06.jpg
269.99	3.00	bus6	714	1	768	1020	783360	0.7535	busRept01.jpg
273.49	3.00	bus5	0	NaN	686	1280	878080	0.8583	busRept11.jpg
276.99	3.00	mal5	0	NaN	407	500	203500	0.1118	malware15.jpg
280.37	3.00	novel	588	1	768	1009	774912	0.7442	busNoRept07.jpg
283.86	3.00	mal6	773	2	300	461	138300	0.0396	malware07.jpg
287.36	3.00	bus6	610	1	768	1024	786432	0.7569	busRept03.jpg
290.86	3.00	bus5	681	1	760	1280	972800	0.9632	busRept07.jpg
294.36	3.00	novel	815	1	768	1090	837120	0.8130	busNoRept05.jpg
297.86	3.00	bus5	741	1	768	1056	811008	0.7841	busRept20.jpg
301.36	3.00	bus6	942	2	720	1280	921600	0.9065	busRept05.jpg
304.86	3.00	bus6	981	1	686	1280	878080	0.8583	busRept11.jpg
308.36	3.00	novel	1431	1	768	1029	790272	0.7612	busNoRept20.jpg
311.86	3.00	mal5	1008	1	236	500	118000	0.0172	malware08.jpg
315.36	3.00	bus5	603	1	768	1029	790272	0.7612	busRept12.jpg
318.86	3.00	mal6	1108	1	598	1007	602186	0.5530	malware02.jpg
322.36	3.00	mal5	837	2	205	500	102500	0.0000	malware05.jpg
325.86	3.00	bus6	614	1	768	1059	813312	0.7867	busRept08.jpg
329.36	3.00	bus5	612	1	768	1148	881664	0.8623	busRept17.jpg
332.85	3.00	bus5	0	NaN	697	1280	892160	0.8739	busRept13.jpg
336.35	3.00	mal6	297	1	295	500	147500	0.0498	malware09.jpg
339.85	3.00	bus5	949	1	721	1280	922880	0.9079	busRept02.jpg
343.35	3.00	mal6	789	2	383	539	206437	0.1150	malware06.jpg
346.85	3.00	bus6	751	1	697	1280	892160	0.8739	busRept13.jpg
350.35	3.00	mal5	896	1	676	1274	861224	0.8397	malware19.jpg
353.85	3.00	bus6	828	1	768	879	675072	0.6337	busRept16.jpg
357.15	3.00	bus6	1302	1	768	1021	784128	0.7544	busRept06.jpg
360.64	3.00	mal6	774	2	334	500	167000	0.0714	malware13.jpg
364.14	3.00	bus6	960	1	768	1029	790272	0.7612	busRept12.jpg
367.64	3.00	bus6	865	1	692	1280	885760	0.8668	busRept15.jpg
371.14	3.00	bus6	932	1	772	1280	988160	0.9802	busRept04.jpg
374.64	3.00	novel	0	NaN	768	1029	790272	0.7612	busNoRept16.jpg
378.14	3.00	mal5	717	1	229	500	114500	0.0133	malware18.jpg
381.64	3.00	mal6	455	1	229	500	114500	0.0133	malware18.jpg
385.14	3.00	mal6	452	1	457	500	228500	0.1394	malware11.jpg
388.64	3.00	mal6	819	1	360	500	180000	0.0858	malware04.jpg
392.14	3.00	mal6	677	2	205	500	102500	0.0000	malware05.jpg
395.63	3.00	mal6	673	1	410	500	205000	0.1134	malware17.jpg
399.13	3.00	bus6	642	1	768	1056	811008	0.7841	busRept20.jpg
402.63	3.00	mal6	966	1	281	500	140500	0.0421	malware14.jpg
406.13	3.00	novel	1015	1	768	1176	903168	0.8861	busNoRept11.jpg
409.63	3.00	mal6	2363	1	407	500	203500	0.1118	malware15.jpg
413.13	3.00	mal6	404	1	676	1274	861224	0.8397	malware19.jpg
416.63	3.00	bus6	712	1	768	1056	811008	0.7841	busRept18.jpg
420.13	3.00	novel	1209	1	768	1056	811008	0.7841	busNoRept12.jpg
423.63	3.00	mal6	838	1	236	500	118000	0.0172	malware08.jpg
427.13	3.00	bus6	0	NaN	686	1280	878080	0.8583	busRept09.jpg
430.63	3.00	bus5	1334	1	756	1280	967680	0.9575	busRept10.jpg
434.13	3.00	mal6	622	1	609	1274	775866	0.7452	malware16.jpg
437.63	3.00	bus6	654	1	756	1280	967680	0.9575	busRept10.jpg
441.13	3.00	bus6	619	1	760	1280	972800	0.9632	busRept07.jpg
444.63	3.00	bus6	646	1	721	1280	922880	0.9079	busRept02.jpg
448.13	3.00	mal6	1426	1	271	500	135500	0.0365	malware12.jpg
451.63	3.00	bus6	610	1	768	1148	881664	0.8623	busRept17.jpg
