onset	duration	trial_type	RT	response	stim_height	stim_width	stim_area	stim_area_scaled	stim_name
378.47	3.00	mal3	1541	2	205	500	102500	0.0000	malware05.jpg
381.97	3.00	bus3	969	2	720	1280	921600	0.9065	busRept05.jpg
385.47	3.00	novel	1491	2	768	1152	884736	0.8657	busNoRept10.jpg
388.97	3.00	mal3	1313	2	295	500	147500	0.0498	malware09.jpg
392.47	3.00	mal3	2439	2	448	500	224000	0.1345	malware20.jpg
395.97	3.00	mal3	2364	2	598	1007	602186	0.5530	malware02.jpg
399.47	3.00	bus3	1035	1	768	1148	881664	0.8623	busRept17.jpg
402.99	3.00	bus3	835	2	768	1024	786432	0.7569	busRept03.jpg
406.49	3.00	bus3	896	1	768	879	675072	0.6337	busRept16.jpg
409.99	3.00	bus1	1442	1	721	1280	922880	0.9079	busRept02.jpg
413.49	3.00	mal3	1159	2	281	500	140500	0.0421	malware14.jpg
416.98	3.00	mal3	1462	1	383	539	206437	0.1150	malware06.jpg
420.48	3.00	mal3	916	1	229	500	114500	0.0133	malware18.jpg
423.98	3.00	bus3	2054	2	768	1056	811008	0.7841	busRept18.jpg
427.48	3.00	bus2	775	1	760	1280	972800	0.9632	busRept07.jpg
430.98	3.00	bus3	702	1	760	1280	972800	0.9632	busRept07.jpg
434.48	3.00	bus2	982	1	768	1029	790272	0.7612	busRept12.jpg
437.98	3.00	bus3	1102	1	692	1280	885760	0.8668	busRept15.jpg
441.48	3.00	bus2	1858	1	721	1280	922880	0.9079	busRept02.jpg
444.98	3.00	mal4	1748	1	300	461	138300	0.0396	malware07.jpg
448.48	3.00	mal3	2219	2	457	500	228500	0.1394	malware11.jpg
451.98	3.00	novel	832	1	768	1148	881664	0.8623	busNoRept08.jpg
