onset	duration	trial_type	RT	response	stim_height	stim_width	stim_area	stim_area_scaled	stim_name
0.48	3.00	mal1	0	NaN	407	500	203500	0.1118	malware15.jpg
3.98	3.00	bus1	0	NaN	768	879	675072	0.6337	busRept16.jpg
7.48	3.00	mal1	1408	1	768	1223	939264	0.9261	malware03.jpg
10.98	3.00	bus1	1593	1	686	1280	878080	0.8583	busRept19.jpg
14.48	3.00	mal1	1822	2	205	500	102500	0.0000	malware05.jpg
17.98	3.00	mal1	1061	1	676	1274	861224	0.8397	malware19.jpg
21.48	3.00	bus1	1548	2	768	1244	955392	0.9439	busRept14.jpg
24.98	3.00	mal1	1461	1	383	539	206437	0.1150	malware06.jpg
28.48	3.00	mal1	1140	1	265	500	132500	0.0332	malware10.jpg
31.98	3.00	bus1	1537	2	768	1024	786432	0.7569	busRept03.jpg
35.48	3.00	mal1	1907	1	281	500	140500	0.0421	malware14.jpg
38.98	3.00	bus1	1837	2	768	1020	783360	0.7535	busRept01.jpg
42.48	3.00	bus1	1964	2	768	1056	811008	0.7841	busRept20.jpg
45.98	3.00	mal1	1722	2	300	461	138300	0.0396	malware07.jpg
49.48	3.00	mal2	1479	1	768	1223	939264	0.9261	malware03.jpg
52.98	3.00	bus2	1606	1	686	1280	878080	0.8583	busRept19.jpg
56.48	3.00	bus1	1781	1	760	1280	972800	0.9632	busRept07.jpg
59.98	3.00	bus1	1609	2	768	1059	813312	0.7867	busRept08.jpg
63.48	3.00	novel	2078	2	768	875	672000	0.6303	busNoRept14.jpg
66.98	3.00	mal3	1083	1	768	1223	939264	0.9261	malware03.jpg
70.48	3.00	bus2	1754	2	768	1059	813312	0.7867	busRept08.jpg
73.98	3.00	bus1	1273	2	772	1280	988160	0.9802	busRept04.jpg
77.48	3.00	mal1	1325	2	271	500	135500	0.0365	malware12.jpg
80.98	3.00	mal1	1784	2	334	500	167000	0.0714	malware13.jpg
84.48	3.00	bus1	1267	1	686	1280	878080	0.8583	busRept11.jpg
87.98	3.00	mal1	2746	2	410	500	205000	0.1134	malware17.jpg
91.48	3.00	bus1	1092	1	686	1280	878080	0.8583	busRept09.jpg
94.98	3.00	mal1	1346	2	360	500	180000	0.0858	malware04.jpg
98.48	3.00	bus1	1569	1	768	1021	784128	0.7544	busRept06.jpg
101.98	3.00	mal1	1016	2	609	1274	775866	0.7452	malware16.jpg
105.48	3.00	bus2	1424	2	768	1024	786432	0.7569	busRept03.jpg
108.98	3.00	bus1	2176	1	692	1280	885760	0.8668	busRept15.jpg
112.48	3.00	bus1	1072	1	697	1280	892160	0.8739	busRept13.jpg
115.98	3.00	mal1	1969	2	236	500	118000	0.0172	malware08.jpg
119.48	3.00	mal2	974	2	360	500	180000	0.0858	malware04.jpg
122.98	3.00	mal1	972	1	598	1007	602186	0.5530	malware02.jpg
126.48	3.00	bus1	892	1	768	1029	790272	0.7612	busRept12.jpg
129.98	3.00	novel	1271	2	768	991	761088	0.7289	busNoRept13.jpg
133.48	3.00	bus3	802	2	768	1059	813312	0.7867	busRept08.jpg
136.98	3.00	mal2	1115	2	271	500	135500	0.0365	malware12.jpg
140.48	3.00	bus2	2677	2	692	1280	885760	0.8668	busRept15.jpg
143.98	3.00	novel	2136	2	768	1042	800256	0.7722	busNoRept03.jpg
147.48	3.00	bus1	1990	2	756	1280	967680	0.9575	busRept10.jpg
150.98	3.00	novel	2069	2	686	1280	878080	0.8583	busNoRept15.jpg
154.48	3.00	mal1	1709	2	295	500	147500	0.0498	malware09.jpg
157.98	3.00	bus1	2562	1	768	1056	811008	0.7841	busRept18.jpg
161.48	3.00	bus2	1480	2	760	1280	972800	0.9632	busRept07.jpg
164.98	3.00	mal2	2339	1	410	500	205000	0.1134	malware17.jpg
168.48	3.00	novel	1080	1	768	1148	881664	0.8623	busNoRept08.jpg
171.98	3.00	mal1	952	2	389	500	194500	0.1018	malware01.jpg
175.48	3.00	bus2	767	1	768	1021	784128	0.7544	busRept06.jpg
178.98	3.00	mal2	1462	1	265	500	132500	0.0332	malware10.jpg
182.48	3.00	bus2	1006	2	772	1280	988160	0.9802	busRept04.jpg
185.98	3.00	mal2	1166	2	300	461	138300	0.0396	malware07.jpg
189.48	3.00	bus1	2103	2	768	1148	881664	0.8623	busRept17.jpg
192.98	3.00	mal3	684	2	300	461	138300	0.0396	malware07.jpg
196.48	3.00	mal2	1371	2	236	500	118000	0.0172	malware08.jpg
199.98	3.00	bus2	1403	2	768	879	675072	0.6337	busRept16.jpg
203.47	3.00	mal4	866	2	300	461	138300	0.0396	malware07.jpg
206.97	3.00	bus1	1168	2	720	1280	921600	0.9065	busRept05.jpg
210.47	3.00	bus1	1538	2	721	1280	922880	0.9079	busRept02.jpg
213.97	3.00	mal1	840	2	229	500	114500	0.0133	malware18.jpg
217.47	3.00	novel	1293	2	768	1005	771840	0.7408	busNoRept04.jpg
220.97	3.00	bus3	941	2	768	879	675072	0.6337	busRept16.jpg
224.47	3.00	bus2	1225	2	756	1280	967680	0.9575	busRept10.jpg
227.97	3.00	bus2	994	1	697	1280	892160	0.8739	busRept13.jpg
231.47	3.00	mal2	1078	2	295	500	147500	0.0498	malware09.jpg
234.99	3.00	bus3	1227	1	686	1280	878080	0.8583	busRept19.jpg
238.49	3.00	bus2	1070	2	768	1244	955392	0.9439	busRept14.jpg
241.99	3.00	mal2	943	2	205	500	102500	0.0000	malware05.jpg
245.49	3.00	mal1	1224	2	448	500	224000	0.1345	malware20.jpg
248.99	3.00	mal2	1028	1	598	1007	602186	0.5530	malware02.jpg
