onset	duration	trial_type	RT	response	stim_height	stim_width	stim_area	stim_area_scaled	stim_name
371.49	3.00	bus3	2024	2	768	1024	786432	0.7569	busRept03.jpg
374.99	3.00	novel	1550	1	686	1280	878080	0.8583	busNoRept15.jpg
378.49	3.00	bus3	1344	1	768	1059	813312	0.7867	busRept08.jpg
381.99	3.00	bus2	2277	2	721	1280	922880	0.9079	busRept02.jpg
385.49	3.00	bus2	0	NaN	772	1280	988160	0.9802	busRept04.jpg
388.99	3.00	mal4	1128	1	676	1274	861224	0.8397	malware19.jpg
392.49	3.00	bus3	1239	1	760	1280	972800	0.9632	busRept07.jpg
395.99	3.00	bus3	1638	2	720	1280	921600	0.9065	busRept05.jpg
399.49	3.00	bus2	974	1	768	1021	784128	0.7544	busRept06.jpg
402.99	3.00	mal4	1179	1	271	500	135500	0.0365	malware12.jpg
406.49	3.00	bus2	767	1	768	1029	790272	0.7612	busRept12.jpg
409.98	3.00	mal2	1841	2	205	500	102500	0.0000	malware05.jpg
413.48	3.00	mal2	1372	2	295	500	147500	0.0498	malware09.jpg
416.98	3.00	mal3	1383	2	295	500	147500	0.0498	malware09.jpg
420.48	3.00	bus3	795	1	697	1280	892160	0.8739	busRept13.jpg
423.98	3.00	mal2	1140	2	334	500	167000	0.0714	malware13.jpg
427.48	3.00	novel	1528	1	768	1042	800256	0.7722	busNoRept03.jpg
430.98	3.00	novel	1693	2	786	1280	1006080	1.0000	busNoRept17.jpg
434.48	3.00	mal3	1631	1	457	500	228500	0.1394	malware11.jpg
437.98	3.00	bus3	1003	1	686	1280	878080	0.8583	busRept09.jpg
441.48	3.00	bus3	2890	2	768	1244	955392	0.9439	busRept14.jpg
444.98	3.00	bus3	2245	1	772	1280	988160	0.9802	busRept04.jpg
448.48	3.00	mal3	1282	2	334	500	167000	0.0714	malware13.jpg
451.98	3.00	mal3	1646	1	205	500	102500	0.0000	malware05.jpg
