onset	duration	trial_type	RT	response	stim_height	stim_width	stim_area	stim_area_scaled	stim_name
0.48	3.00	mal4	1380	1	205	500	102500	0.0000	malware05.jpg
3.98	3.00	bus4	823	1	686	1280	878080	0.8583	busRept19.jpg
7.48	3.00	bus3	981	1	756	1280	967680	0.9575	busRept10.jpg
10.98	3.00	bus4	861	1	692	1280	885760	0.8668	busRept15.jpg
14.48	3.00	bus3	1352	2	721	1280	922880	0.9079	busRept02.jpg
17.98	3.00	bus3	908	1	768	1021	784128	0.7544	busRept06.jpg
21.48	3.00	mal4	1186	1	609	1274	775866	0.7452	malware16.jpg
24.98	3.00	bus4	1375	2	720	1280	921600	0.9065	busRept05.jpg
28.48	3.00	bus4	1289	2	768	1024	786432	0.7569	busRept03.jpg
31.98	3.00	mal4	2411	1	457	500	228500	0.1394	malware11.jpg
35.48	3.00	bus4	1381	1	760	1280	972800	0.9632	busRept07.jpg
38.98	3.00	bus4	1991	1	772	1280	988160	0.9802	busRept04.jpg
42.48	3.00	bus5	797	2	720	1280	921600	0.9065	busRept05.jpg
45.98	3.00	mal4	1599	2	389	500	194500	0.1018	malware01.jpg
49.48	3.00	mal5	1907	2	300	461	138300	0.0396	malware07.jpg
52.98	3.00	bus4	2232	1	768	1244	955392	0.9439	busRept14.jpg
56.48	3.00	bus4	1293	1	756	1280	967680	0.9575	busRept10.jpg
59.98	3.00	bus3	735	1	768	1029	790272	0.7612	busRept12.jpg
63.48	3.00	bus4	743	1	686	1280	878080	0.8583	busRept09.jpg
66.98	3.00	bus4	951	1	768	879	675072	0.6337	busRept16.jpg
70.48	3.00	mal4	1761	2	360	500	180000	0.0858	malware04.jpg
73.98	3.00	mal4	1504	2	334	500	167000	0.0714	malware13.jpg
77.48	3.00	bus5	1311	1	768	1244	955392	0.9439	busRept14.jpg
80.98	3.00	bus3	1469	1	686	1280	878080	0.8583	busRept11.jpg
84.48	3.00	mal4	1889	2	229	500	114500	0.0133	malware18.jpg
87.98	3.00	mal5	1400	2	229	500	114500	0.0133	malware18.jpg
91.48	3.00	bus4	905	1	768	1148	881664	0.8623	busRept17.jpg
94.98	3.00	bus6	909	1	768	1244	955392	0.9439	busRept14.jpg
98.48	3.00	mal5	2323	2	389	500	194500	0.1018	malware01.jpg
101.98	3.00	bus3	987	1	768	1020	783360	0.7535	busRept01.jpg
105.48	3.00	bus4	688	1	768	1059	813312	0.7867	busRept08.jpg
108.98	3.00	mal4	0	NaN	407	500	203500	0.1118	malware15.jpg
112.48	3.00	bus4	1303	1	768	1056	811008	0.7841	busRept18.jpg
115.98	3.00	mal5	902	1	457	500	228500	0.1394	malware11.jpg
119.48	3.00	bus5	679	1	768	1056	811008	0.7841	busRept18.jpg
122.98	3.00	mal4	986	2	281	500	140500	0.0421	malware14.jpg
126.48	3.00	novel	1972	1	768	1029	790272	0.7612	busNoRept20.jpg
129.98	3.00	mal4	1426	2	265	500	132500	0.0332	malware10.jpg
133.48	3.00	bus4	836	1	768	1056	811008	0.7841	busRept20.jpg
136.98	3.00	bus4	653	1	697	1280	892160	0.8739	busRept13.jpg
140.48	3.00	bus5	1094	1	768	1059	813312	0.7867	busRept08.jpg
143.98	3.00	novel	880	1	768	1056	811008	0.7841	busNoRept12.jpg
147.48	3.00	mal5	1429	2	205	500	102500	0.0000	malware05.jpg
150.98	3.00	mal5	1259	1	407	500	203500	0.1118	malware15.jpg
154.48	3.00	bus5	920	1	686	1280	878080	0.8583	busRept09.jpg
157.98	3.00	mal4	1687	2	295	500	147500	0.0498	malware09.jpg
161.48	3.00	bus5	836	1	697	1280	892160	0.8739	busRept13.jpg
164.98	3.00	bus5	939	1	768	1056	811008	0.7841	busRept20.jpg
168.48	3.00	novel	1962	1	768	1009	774912	0.7442	busNoRept07.jpg
171.98	3.00	mal5	1923	1	768	1223	939264	0.9261	malware03.jpg
175.48	3.00	bus5	1185	1	756	1280	967680	0.9575	busRept10.jpg
178.98	3.00	mal5	868	1	676	1274	861224	0.8397	malware19.jpg
182.48	3.00	bus5	949	1	760	1280	972800	0.9632	busRept07.jpg
185.98	3.00	mal6	1039	1	407	500	203500	0.1118	malware15.jpg
189.48	3.00	bus4	815	1	686	1280	878080	0.8583	busRept11.jpg
192.98	3.00	mal5	2110	1	271	500	135500	0.0365	malware12.jpg
196.48	3.00	mal4	1347	2	383	539	206437	0.1150	malware06.jpg
199.98	3.00	bus4	876	1	768	1021	784128	0.7544	busRept06.jpg
203.48	3.00	mal6	1335	1	457	500	228500	0.1394	malware11.jpg
206.98	3.00	mal6	1596	1	271	500	135500	0.0365	malware12.jpg
210.47	3.00	bus6	893	1	768	1056	811008	0.7841	busRept20.jpg
213.97	3.00	bus4	835	1	768	1029	790272	0.7612	busRept12.jpg
217.47	3.00	bus5	1169	1	692	1280	885760	0.8668	busRept15.jpg
220.97	3.00	mal5	2681	2	609	1274	775866	0.7452	malware16.jpg
224.47	3.00	mal5	1314	1	281	500	140500	0.0421	malware14.jpg
227.97	3.00	mal5	964	2	383	539	206437	0.1150	malware06.jpg
231.47	3.00	mal6	1643	1	229	500	114500	0.0133	malware18.jpg
234.97	3.00	bus5	787	1	686	1280	878080	0.8583	busRept11.jpg
238.47	3.00	mal6	1834	2	389	500	194500	0.1018	malware01.jpg
241.97	3.00	bus5	722	1	768	879	675072	0.6337	busRept16.jpg
245.47	3.00	mal4	1598	1	598	1007	602186	0.5530	malware02.jpg
248.97	3.00	bus5	906	1	768	1021	784128	0.7544	busRept06.jpg
252.47	3.00	novel	1572	2	768	1090	837120	0.8130	busNoRept05.jpg
255.97	3.00	bus4	765	1	768	1020	783360	0.7535	busRept01.jpg
259.47	3.00	mal4	1285	1	410	500	205000	0.1134	malware17.jpg
262.97	3.00	mal5	1340	2	360	500	180000	0.0858	malware04.jpg
266.47	3.00	mal6	1148	2	281	500	140500	0.0421	malware14.jpg
269.97	3.00	bus5	721	1	768	1020	783360	0.7535	busRept01.jpg
273.47	3.00	novel	2054	1	768	1024	786432	0.7569	busNoRept02.jpg
276.97	3.00	bus5	992	1	768	1148	881664	0.8623	busRept17.jpg
280.47	3.00	mal4	1192	1	236	500	118000	0.0172	malware08.jpg
283.97	3.00	mal6	1019	1	676	1274	861224	0.8397	malware19.jpg
287.47	3.00	mal6	1147	2	300	461	138300	0.0396	malware07.jpg
