onset	duration	trial_type	RT	response	stim_height	stim_width	stim_area	stim_area_scaled	stim_name
0.48	3.00	bus4	1307	2	720	1280	921600	0.9065	busRept05.jpg
3.98	3.00	mal4	2532	1	295	500	147500	0.0498	malware09.jpg
7.48	3.00	bus4	868	1	686	1280	878080	0.8583	busRept09.jpg
10.98	3.00	mal4	1848	1	448	500	224000	0.1345	malware20.jpg
14.48	3.00	bus3	837	1	768	1021	784128	0.7544	busRept06.jpg
17.98	3.00	bus4	1159	1	768	1059	813312	0.7867	busRept08.jpg
21.48	3.00	novel	1287	1	768	1029	790272	0.7612	busNoRept20.jpg
24.98	3.00	mal4	1052	1	281	500	140500	0.0421	malware14.jpg
28.48	3.00	mal4	1154	1	598	1007	602186	0.5530	malware02.jpg
31.98	3.00	mal5	1040	1	281	500	140500	0.0421	malware14.jpg
35.48	3.00	bus4	1168	1	768	879	675072	0.6337	busRept16.jpg
38.98	3.00	mal4	1131	1	360	500	180000	0.0858	malware04.jpg
42.48	3.00	mal4	1781	1	205	500	102500	0.0000	malware05.jpg
45.98	3.00	mal5	2530	1	271	500	135500	0.0365	malware12.jpg
49.48	3.00	mal4	1258	1	236	500	118000	0.0172	malware08.jpg
52.98	3.00	mal5	606	1	236	500	118000	0.0172	malware08.jpg
56.48	3.00	bus3	903	1	686	1280	878080	0.8583	busRept11.jpg
59.98	3.00	mal4	1918	1	407	500	203500	0.1118	malware15.jpg
63.48	3.00	bus3	876	1	768	1029	790272	0.7612	busRept12.jpg
66.98	3.00	bus5	751	1	768	879	675072	0.6337	busRept16.jpg
70.48	3.00	novel	1957	1	768	1176	903168	0.8861	busNoRept11.jpg
73.98	3.00	bus4	885	1	768	1029	790272	0.7612	busRept12.jpg
77.48	3.00	mal4	1388	1	457	500	228500	0.1394	malware11.jpg
80.98	3.00	mal4	1312	1	334	500	167000	0.0714	malware13.jpg
84.48	3.00	bus4	1146	1	768	1056	811008	0.7841	busRept20.jpg
87.98	3.00	bus4	934	1	768	1056	811008	0.7841	busRept18.jpg
91.48	3.00	mal4	1395	1	383	539	206437	0.1150	malware06.jpg
94.98	3.00	bus4	1378	1	768	1148	881664	0.8623	busRept17.jpg
98.48	3.00	mal4	1333	1	410	500	205000	0.1134	malware17.jpg
101.98	3.00	bus4	1220	1	768	1244	955392	0.9439	busRept14.jpg
105.48	3.00	bus3	886	1	721	1280	922880	0.9079	busRept02.jpg
108.98	3.00	bus5	1421	1	768	1244	955392	0.9439	busRept14.jpg
112.48	3.00	bus5	1436	1	768	1148	881664	0.8623	busRept17.jpg
115.98	3.00	bus4	1281	1	697	1280	892160	0.8739	busRept13.jpg
119.48	3.00	bus3	1143	1	768	1020	783360	0.7535	busRept01.jpg
122.98	3.00	mal5	1379	1	407	500	203500	0.1118	malware15.jpg
126.48	3.00	mal6	790	1	236	500	118000	0.0172	malware08.jpg
129.98	3.00	novel	1310	1	768	1003	770304	0.7391	busNoRept01.jpg
133.48	3.00	mal5	1184	1	360	500	180000	0.0858	malware04.jpg
136.98	3.00	mal4	1789	1	265	500	132500	0.0332	malware10.jpg
140.48	3.00	bus4	1068	1	768	1020	783360	0.7535	busRept01.jpg
143.98	3.00	bus5	692	1	768	1029	790272	0.7612	busRept12.jpg
147.48	3.00	bus4	1499	1	772	1280	988160	0.9802	busRept04.jpg
150.98	3.00	bus6	962	1	768	879	675072	0.6337	busRept16.jpg
154.48	3.00	bus6	1509	1	768	1244	955392	0.9439	busRept14.jpg
157.98	3.00	mal4	1654	1	389	500	194500	0.1018	malware01.jpg
161.48	3.00	mal6	1208	1	281	500	140500	0.0421	malware14.jpg
164.98	3.00	bus5	1259	2	720	1280	921600	0.9065	busRept05.jpg
168.48	3.00	mal5	1399	1	334	500	167000	0.0714	malware13.jpg
171.98	3.00	mal5	1053	1	448	500	224000	0.1345	malware20.jpg
175.48	3.00	bus4	1308	1	721	1280	922880	0.9079	busRept02.jpg
178.98	3.00	mal5	1375	1	768	1223	939264	0.9261	malware03.jpg
182.48	3.00	mal5	1506	1	265	500	132500	0.0332	malware10.jpg
185.98	3.00	novel	1296	1	768	1024	786432	0.7569	busNoRept02.jpg
189.48	3.00	bus3	1105	1	756	1280	967680	0.9575	busRept10.jpg
192.98	3.00	novel	1106	1	768	1029	790272	0.7612	busNoRept16.jpg
196.48	3.00	mal5	1465	1	295	500	147500	0.0498	malware09.jpg
199.97	3.00	mal4	1777	1	609	1274	775866	0.7452	malware16.jpg
203.47	3.00	mal4	1294	1	229	500	114500	0.0133	malware18.jpg
206.97	3.00	bus4	1060	1	686	1280	878080	0.8583	busRept19.jpg
210.47	3.00	mal6	1606	1	271	500	135500	0.0365	malware12.jpg
213.97	3.00	bus5	1166	1	697	1280	892160	0.8739	busRept13.jpg
217.47	3.00	mal5	1252	1	457	500	228500	0.1394	malware11.jpg
220.97	3.00	bus4	780	2	768	1024	786432	0.7569	busRept03.jpg
224.47	3.00	mal6	1065	1	448	500	224000	0.1345	malware20.jpg
227.97	3.00	bus4	855	1	686	1280	878080	0.8583	busRept11.jpg
231.47	3.00	mal6	1377	1	295	500	147500	0.0498	malware09.jpg
234.97	3.00	bus5	944	1	686	1280	878080	0.8583	busRept11.jpg
238.47	3.00	bus4	889	1	692	1280	885760	0.8668	busRept15.jpg
241.97	3.00	bus4	988	1	768	1021	784128	0.7544	busRept06.jpg
245.47	3.00	bus5	810	1	768	1059	813312	0.7867	busRept08.jpg
248.97	3.00	mal5	883	1	300	461	138300	0.0396	malware07.jpg
252.47	3.00	mal6	1245	1	407	500	203500	0.1118	malware15.jpg
255.97	3.00	bus6	780	1	768	1148	881664	0.8623	busRept17.jpg
259.47	3.00	bus5	1593	1	721	1280	922880	0.9079	busRept02.jpg
262.97	3.00	mal5	1346	1	229	500	114500	0.0133	malware18.jpg
266.47	3.00	bus6	1654	2	720	1280	921600	0.9065	busRept05.jpg
269.97	3.00	mal5	1565	1	383	539	206437	0.1150	malware06.jpg
273.47	3.00	mal5	1207	1	609	1274	775866	0.7452	malware16.jpg
276.97	3.00	bus5	899	1	768	1056	811008	0.7841	busRept20.jpg
280.47	3.00	bus5	622	1	768	1056	811008	0.7841	busRept18.jpg
283.97	3.00	mal5	1310	1	205	500	102500	0.0000	malware05.jpg
287.47	3.00	mal6	1662	1	609	1274	775866	0.7452	malware16.jpg
290.97	3.00	bus5	1376	1	768	1020	783360	0.7535	busRept01.jpg
294.47	3.00	bus6	855	1	768	1056	811008	0.7841	busRept18.jpg
297.97	3.00	bus4	908	1	760	1280	972800	0.9632	busRept07.jpg
301.47	3.00	bus4	642	1	756	1280	967680	0.9575	busRept10.jpg
304.97	3.00	novel	1187	1	768	1090	837120	0.8130	busNoRept05.jpg
308.47	3.00	bus5	619	1	756	1280	967680	0.9575	busRept10.jpg
311.97	3.00	mal6	888	1	205	500	102500	0.0000	malware05.jpg
315.47	3.00	bus6	822	1	756	1280	967680	0.9575	busRept10.jpg
318.97	3.00	bus5	846	1	768	1021	784128	0.7544	busRept06.jpg
322.47	3.00	bus6	520	1	768	1021	784128	0.7544	busRept06.jpg
325.99	3.00	bus6	587	1	686	1280	878080	0.8583	busRept11.jpg
329.47	3.00	bus6	890	1	768	1059	813312	0.7867	busRept08.jpg
332.97	3.00	novel	908	1	768	1009	774912	0.7442	busNoRept07.jpg
336.47	3.00	bus5	711	2	768	1024	786432	0.7569	busRept03.jpg
339.97	3.00	bus6	899	1	768	1029	790272	0.7612	busRept12.jpg
