onset	duration	trial_type	RT	response	stim_height	stim_width	stim_area	stim_area_scaled	stim_name
0.47	3.00	bus1	1247	1	768	1020	783360	0.7535	busRept01.jpg
3.97	3.00	bus1	1198	1	768	1056	811008	0.7841	busRept18.jpg
7.47	3.00	mal1	915	1	281	500	140500	0.0421	malware14.jpg
10.97	3.00	mal1	1007	1	300	461	138300	0.0396	malware07.jpg
14.47	3.00	novel	812	1	768	875	672000	0.6303	busNoRept14.jpg
17.97	3.00	mal1	932	1	360	500	180000	0.0858	malware04.jpg
21.46	3.00	mal2	1283	1	300	461	138300	0.0396	malware07.jpg
24.96	3.00	mal1	1275	1	334	500	167000	0.0714	malware13.jpg
28.46	3.00	novel	1416	1	768	904	694272	0.6549	busNoRept09.jpg
31.96	3.00	mal1	1327	1	271	500	135500	0.0365	malware12.jpg
35.47	3.00	mal1	1700	1	410	500	205000	0.1134	malware17.jpg
38.97	3.00	bus1	1636	1	768	1056	811008	0.7841	busRept20.jpg
42.47	3.00	mal1	1646	1	205	500	102500	0.0000	malware05.jpg
45.96	3.00	bus2	1447	1	768	1056	811008	0.7841	busRept18.jpg
49.46	3.00	bus1	2364	2	772	1280	988160	0.9802	busRept04.jpg
52.96	3.00	mal2	1428	1	334	500	167000	0.0714	malware13.jpg
56.46	3.00	novel	919	1	768	1029	790272	0.7612	busNoRept19.jpg
59.96	3.00	bus1	937	1	721	1280	922880	0.9079	busRept02.jpg
63.46	3.00	bus1	995	1	686	1280	878080	0.8583	busRept11.jpg
66.96	3.00	bus2	1166	2	772	1280	988160	0.9802	busRept04.jpg
70.46	3.00	bus1	1778	2	768	1024	786432	0.7569	busRept03.jpg
73.96	3.00	bus1	792	1	768	1021	784128	0.7544	busRept06.jpg
77.46	3.00	bus1	1563	1	768	1059	813312	0.7867	busRept08.jpg
80.96	3.00	mal3	1050	1	334	500	167000	0.0714	malware13.jpg
84.46	3.00	novel	1919	1	786	1280	1006080	1.0000	busNoRept17.jpg
87.96	3.00	bus2	1183	1	768	1059	813312	0.7867	busRept08.jpg
91.46	3.00	bus1	1115	1	768	879	675072	0.6337	busRept16.jpg
94.96	3.00	bus1	956	1	697	1280	892160	0.8739	busRept13.jpg
98.46	3.00	mal2	2129	1	271	500	135500	0.0365	malware12.jpg
101.96	3.00	bus2	1191	1	686	1280	878080	0.8583	busRept11.jpg
105.46	3.00	mal1	1272	1	389	500	194500	0.1018	malware01.jpg
108.96	3.00	mal1	2099	1	407	500	203500	0.1118	malware15.jpg
112.46	3.00	bus1	1627	2	720	1280	921600	0.9065	busRept05.jpg
115.96	3.00	mal2	1313	1	389	500	194500	0.1018	malware01.jpg
119.46	3.00	mal2	1010	1	360	500	180000	0.0858	malware04.jpg
122.96	3.00	novel	1551	1	768	1042	800256	0.7722	busNoRept03.jpg
126.46	3.00	bus1	1809	1	768	1244	955392	0.9439	busRept14.jpg
129.96	3.00	bus1	1542	1	760	1280	972800	0.9632	busRept07.jpg
133.46	3.00	mal1	1496	1	598	1007	602186	0.5530	malware02.jpg
136.96	3.00	mal3	839	1	300	461	138300	0.0396	malware07.jpg
140.46	3.00	bus2	1041	1	697	1280	892160	0.8739	busRept13.jpg
143.96	3.00	mal1	1094	1	383	539	206437	0.1150	malware06.jpg
147.46	3.00	mal3	755	1	389	500	194500	0.1018	malware01.jpg
150.96	3.00	mal1	1844	1	295	500	147500	0.0498	malware09.jpg
154.46	3.00	mal2	1254	1	383	539	206437	0.1150	malware06.jpg
157.98	3.00	bus1	1135	1	768	1148	881664	0.8623	busRept17.jpg
161.48	3.00	bus3	945	1	697	1280	892160	0.8739	busRept13.jpg
164.98	3.00	bus2	953	1	721	1280	922880	0.9079	busRept02.jpg
168.48	3.00	bus2	793	1	768	1148	881664	0.8623	busRept17.jpg
171.98	3.00	mal1	2190	1	265	500	132500	0.0332	malware10.jpg
175.48	3.00	mal1	1706	1	229	500	114500	0.0133	malware18.jpg
178.98	3.00	bus1	979	1	686	1280	878080	0.8583	busRept09.jpg
182.48	3.00	mal2	1902	1	265	500	132500	0.0332	malware10.jpg
185.98	3.00	bus1	1126	1	692	1280	885760	0.8668	busRept15.jpg
189.48	3.00	mal2	780	1	295	500	147500	0.0498	malware09.jpg
192.97	3.00	mal2	2291	1	407	500	203500	0.1118	malware15.jpg
196.47	3.00	novel	1202	1	768	1152	884736	0.8657	busNoRept10.jpg
199.97	3.00	mal2	1432	1	229	500	114500	0.0133	malware18.jpg
203.47	3.00	bus2	1245	1	768	1244	955392	0.9439	busRept14.jpg
206.97	3.00	mal1	1329	1	457	500	228500	0.1394	malware11.jpg
210.47	3.00	bus2	842	1	686	1280	878080	0.8583	busRept09.jpg
213.97	3.00	bus2	886	1	768	879	675072	0.6337	busRept16.jpg
217.47	3.00	novel	1641	1	760	1280	972800	0.9632	busNoRept06.jpg
220.97	3.00	bus1	1754	1	756	1280	967680	0.9575	busRept10.jpg
224.47	3.00	mal2	1581	1	457	500	228500	0.1394	malware11.jpg
227.97	3.00	bus3	1875	1	772	1280	988160	0.9802	busRept04.jpg
231.47	3.00	mal2	1866	1	598	1007	602186	0.5530	malware02.jpg
234.97	3.00	mal1	0	NaN	609	1274	775866	0.7452	malware16.jpg
238.47	3.00	bus2	863	1	692	1280	885760	0.8668	busRept15.jpg
241.97	3.00	bus1	864	1	768	1029	790272	0.7612	busRept12.jpg
245.47	3.00	bus1	1303	1	686	1280	878080	0.8583	busRept19.jpg
248.97	3.00	novel	1417	1	768	991	761088	0.7289	busNoRept13.jpg
252.47	3.00	novel	1295	1	768	1005	771840	0.7408	busNoRept04.jpg
255.97	3.00	mal3	2330	1	457	500	228500	0.1394	malware11.jpg
259.47	3.00	mal1	1285	1	768	1223	939264	0.9261	malware03.jpg
262.97	3.00	bus2	818	1	760	1280	972800	0.9632	busRept07.jpg
266.47	3.00	mal2	1102	1	281	500	140500	0.0421	malware14.jpg
269.97	3.00	mal3	1116	1	295	500	147500	0.0498	malware09.jpg
273.47	3.00	bus2	1585	1	720	1280	921600	0.9065	busRept05.jpg
276.97	3.00	mal3	1337	1	281	500	140500	0.0421	malware14.jpg
280.47	3.00	mal3	1451	1	407	500	203500	0.1118	malware15.jpg
283.97	3.00	mal3	932	1	271	500	135500	0.0365	malware12.jpg
287.47	3.00	mal3	859	1	383	539	206437	0.1150	malware06.jpg
290.97	3.00	bus2	1215	1	768	1020	783360	0.7535	busRept01.jpg
294.47	3.00	bus2	2018	2	768	1024	786432	0.7569	busRept03.jpg
297.97	3.00	bus3	905	1	686	1280	878080	0.8583	busRept09.jpg
301.47	3.00	mal1	2267	2	448	500	224000	0.1345	malware20.jpg
304.97	3.00	mal2	797	1	768	1223	939264	0.9261	malware03.jpg
308.47	3.00	bus2	850	1	686	1280	878080	0.8583	busRept19.jpg
311.97	3.00	mal4	1233	2	271	500	135500	0.0365	malware12.jpg
315.47	3.00	mal1	1806	1	676	1274	861224	0.8397	malware19.jpg
318.97	3.00	mal2	1059	1	676	1274	861224	0.8397	malware19.jpg
322.47	3.00	mal1	1698	1	236	500	118000	0.0172	malware08.jpg
325.97	3.00	bus3	2140	1	720	1280	921600	0.9065	busRept05.jpg
329.47	3.00	mal3	2045	1	676	1274	861224	0.8397	malware19.jpg
332.97	3.00	mal2	1120	1	410	500	205000	0.1134	malware17.jpg
336.47	3.00	mal3	1198	1	265	500	132500	0.0332	malware10.jpg
339.97	3.00	mal2	1302	1	609	1274	775866	0.7452	malware16.jpg
