onset	duration	trial_type	RT	response	stim_height	stim_width	stim_area	stim_area_scaled	stim_name
0.47	3	bus4	2081	1	768	1056	811008	0.7841	busRept18.jpg
3.97	3	bus4	1229	1	768	1059	813312	0.7867	busRept08.jpg
7.47	3	bus3	820	1	768	1029	790272	0.7612	busRept12.jpg
10.97	3	mal3	1254	2	360	500	180000	0.0858	malware04.jpg
14.47	3	novel	1114	1	768	1024	786432	0.7569	busNoRept02.jpg
17.97	3	mal4	1319	2	410	500	205000	0.1134	malware17.jpg
21.47	3	mal4	1142	2	768	1223	939264	0.9261	malware03.jpg
24.97	3	mal4	1496	1	407	500	203500	0.1118	malware15.jpg
28.47	3	bus4	789	1	768	1056	811008	0.7841	busRept20.jpg
31.97	3	mal4	978	2	609	1274	775866	0.7452	malware16.jpg
35.47	3	mal4	1168	2	383	539	206437	0.115	malware06.jpg
38.97	3	bus4	923	1	760	1280	972800	0.9632	busRept07.jpg
42.47	3	bus4	724	1	768	1029	790272	0.7612	busRept12.jpg
45.97	3	bus4	764	1	768	879	675072	0.6337	busRept16.jpg
49.47	3	bus3	716	1	768	1148	881664	0.8623	busRept17.jpg
52.96	3	mal4	1211	2	598	1007	602186	0.553	malware02.jpg
56.46	3	bus3	674	1	768	1020	783360	0.7535	busRept01.jpg
59.96	3	mal5	841	2	609	1274	775866	0.7452	malware16.jpg
63.46	3	mal5	1098	1	407	500	203500	0.1118	malware15.jpg
66.96	3	mal4	1009	2	271	500	135500	0.0365	malware12.jpg
70.46	3	bus5	765	1	760	1280	972800	0.9632	busRept07.jpg
73.96	3	mal5	928	2	598	1007	602186	0.553	malware02.jpg
77.46	3	bus4	1627	1	720	1280	921600	0.9065	busRept05.jpg
80.96	3	bus2	1060	1	686	1280	878080	0.8583	busRept11.jpg
84.46	3	mal5	1560	2	300	461	138300	0.0396	malware07.jpg
87.96	3	bus5	718	1	768	1056	811008	0.7841	busRept20.jpg
91.46	3	mal3	955	2	334	500	167000	0.0714	malware13.jpg
94.96	3	mal4	896	1	281	500	140500	0.0421	malware14.jpg
98.46	3	mal4	1001	2	360	500	180000	0.0858	malware04.jpg
101.96	3	mal3	1226	2	676	1274	861224	0.8397	malware19.jpg
105.46	3	mal3	982	2	205	500	102500	0	malware05.jpg
108.96	3	mal4	756	2	676	1274	861224	0.8397	malware19.jpg
112.46	3	bus5	664	1	768	1056	811008	0.7841	busRept18.jpg
115.96	3	bus3	1506	1	686	1280	878080	0.8583	busRept11.jpg
119.46	3	bus3	1364	1	756	1280	967680	0.9575	busRept10.jpg
122.96	3	novel	997	1	768	1029	790272	0.7612	busNoRept16.jpg
126.46	3	bus4	798	1	768	1148	881664	0.8623	busRept17.jpg
129.96	3	bus4	1052	1	768	1024	786432	0.7569	busRept03.jpg
133.46	3	bus6	917	1	760	1280	972800	0.9632	busRept07.jpg
136.96	3	bus3	915	1	686	1280	878080	0.8583	busRept09.jpg
140.46	3	mal3	1654	1	457	500	228500	0.1394	malware11.jpg
143.96	3	bus4	787	1	686	1280	878080	0.8583	busRept09.jpg
147.46	3	mal4	1128	1	457	500	228500	0.1394	malware11.jpg
150.96	3	bus3	1328	1	768	1244	955392	0.9439	busRept14.jpg
154.46	3	bus5	832	1	768	1024	786432	0.7569	busRept03.jpg
157.96	3	bus4	898	1	768	1020	783360	0.7535	busRept01.jpg
161.46	3	bus2	788	1	768	1021	784128	0.7544	busRept06.jpg
164.96	3	mal4	1235	1	236	500	118000	0.0172	malware08.jpg
168.46	3	bus4	1223	1	772	1280	988160	0.9802	busRept04.jpg
171.96	3	bus5	799	1	768	879	675072	0.6337	busRept16.jpg
175.46	3	bus4	557	1	756	1280	967680	0.9575	busRept10.jpg
178.96	3	mal6	1058	1	407	500	203500	0.1118	malware15.jpg
182.46	3	bus4	571	1	768	1244	955392	0.9439	busRept14.jpg
185.96	3	mal4	1031	2	389	500	194500	0.1018	malware01.jpg
189.46	3	bus5	904	1	686	1280	878080	0.8583	busRept09.jpg
192.96	3	bus5	715	1	768	1029	790272	0.7612	busRept12.jpg
196.46	3	mal5	1440	2	410	500	205000	0.1134	malware17.jpg
199.96	3	bus4	836	1	686	1280	878080	0.8583	busRept11.jpg
203.46	3	mal6	1667	2	609	1274	775866	0.7452	malware16.jpg
206.96	3	mal3	996	1	265	500	132500	0.0332	malware10.jpg
210.46	3	mal6	1182	2	300	461	138300	0.0396	malware07.jpg
213.96	3	bus5	862	1	772	1280	988160	0.9802	busRept04.jpg
217.46	3	mal5	1131	2	360	500	180000	0.0858	malware04.jpg
220.96	3	novel	1423	1	768	1003	770304	0.7391	busNoRept01.jpg
224.46	3	mal5	986	2	389	500	194500	0.1018	malware01.jpg
227.96	3	bus4	870	1	686	1280	878080	0.8583	busRept19.jpg
231.46	3	mal5	1622	2	768	1223	939264	0.9261	malware03.jpg
234.96	3	mal6	1525	2	410	500	205000	0.1134	malware17.jpg
238.46	3	mal5	772	1	236	500	118000	0.0172	malware08.jpg
241.96	3	mal4	795	1	265	500	132500	0.0332	malware10.jpg
245.46	3	bus2	1182	1	721	1280	922880	0.9079	busRept02.jpg
248.96	3	mal2	1867	2	295	500	147500	0.0498	malware09.jpg
252.46	3	mal6	2484	2	598	1007	602186	0.553	malware02.jpg
255.96	3	mal4	1565	2	229	500	114500	0.0133	malware18.jpg
259.46	3	mal4	2634	1	448	500	224000	0.1345	malware20.jpg
262.96	3	bus6	611	1	768	1029	790272	0.7612	busRept12.jpg
266.46	3	mal6	951	2	389	500	194500	0.1018	malware01.jpg
269.96	3	mal5	1218	1	229	500	114500	0.0133	malware18.jpg
273.46	3	mal5	884	1	281	500	140500	0.0421	malware14.jpg
276.96	3	bus5	800	1	768	1059	813312	0.7867	busRept08.jpg
280.46	3	bus3	793	1	721	1280	922880	0.9079	busRept02.jpg
283.96	3	bus2	1325	1	692	1280	885760	0.8668	busRept15.jpg
287.46	3	bus3	1030	1	768	1021	784128	0.7544	busRept06.jpg
290.96	3	bus6	630	1	768	1056	811008	0.7841	busRept18.jpg
294.46	3	mal4	700	2	205	500	102500	0	malware05.jpg
297.97	3	bus5	620	1	686	1280	878080	0.8583	busRept11.jpg
301.47	3	bus3	856	1	697	1280	892160	0.8739	busRept13.jpg
304.97	3	bus3	1013	1	692	1280	885760	0.8668	busRept15.jpg
308.47	3	mal5	1870	1	271	500	135500	0.0365	malware12.jpg
311.97	3	bus4	654	1	768	1021	784128	0.7544	busRept06.jpg
315.47	3	novel	1404	1	768	1090	837120	0.813	busNoRept05.jpg
318.97	3	novel	1097	1	768	1056	811008	0.7841	busNoRept12.jpg
322.47	3	mal5	863	1	265	500	132500	0.0332	malware10.jpg
325.97	3	bus5	1100	1	720	1280	921600	0.9065	busRept05.jpg
329.47	3	bus4	693	1	721	1280	922880	0.9079	busRept02.jpg
332.97	3	mal5	1294	2	448	500	224000	0.1345	malware20.jpg
336.47	3	bus6	977	1	772	1280	988160	0.9802	busRept04.jpg
339.97	3	bus5	807	1	686	1280	878080	0.8583	busRept19.jpg
343.47	3	mal5	1122	1	457	500	228500	0.1394	malware11.jpg
346.97	3	bus5	620	1	768	1020	783360	0.7535	busRept01.jpg
350.47	3	bus6	614	1	768	1024	786432	0.7569	busRept03.jpg
353.97	3	bus4	588	1	697	1280	892160	0.8739	busRept13.jpg
357.47	3	bus5	569	1	768	1021	784128	0.7544	busRept06.jpg
360.97	3	mal3	1932	1	295	500	147500	0.0498	malware09.jpg
364.47	3	bus5	635	1	756	1280	967680	0.9575	busRept10.jpg
367.97	3	mal4	1083	2	334	500	167000	0.0714	malware13.jpg
371.47	3	bus4	588	1	692	1280	885760	0.8668	busRept15.jpg
374.97	3	bus5	748	1	721	1280	922880	0.9079	busRept02.jpg
378.47	3	bus5	586	1	697	1280	892160	0.8739	busRept13.jpg
381.97	3	bus6	804	1	768	879	675072	0.6337	busRept16.jpg
385.47	3	mal6	1905	2	229	500	114500	0.0133	malware18.jpg
388.97	3	mal5	788	2	205	500	102500	0	malware05.jpg
392.47	3	bus6	638	1	686	1280	878080	0.8583	busRept19.jpg
395.97	3	novel	958	1	768	1009	774912	0.7442	busNoRept07.jpg
399.47	3	mal5	1621	2	383	539	206437	0.115	malware06.jpg
402.97	3	mal6	826	2	383	539	206437	0.115	malware06.jpg
406.47	3	bus5	621	1	768	1148	881664	0.8623	busRept17.jpg
409.97	3	bus6	625	1	756	1280	967680	0.9575	busRept10.jpg
413.47	3	mal6	712	1	236	500	118000	0.0172	malware08.jpg
416.97	3	bus6	538	1	768	1056	811008	0.7841	busRept20.jpg
420.47	3	novel	1741	1	768	1029	790272	0.7612	busNoRept20.jpg
423.97	3	mal6	1112	2	448	500	224000	0.1345	malware20.jpg
427.47	3	bus6	813	1	768	1020	783360	0.7535	busRept01.jpg
430.97	3	novel	2620	1	768	1176	903168	0.8861	busNoRept11.jpg
434.47	3	mal4	1495	2	295	500	147500	0.0498	malware09.jpg
437.97	3	mal5	782	2	334	500	167000	0.0714	malware13.jpg
441.47	3	bus6	754	1	720	1280	921600	0.9065	busRept05.jpg
444.97	3	mal6	1139	1	281	500	140500	0.0421	malware14.jpg
448.47	3	bus5	1109	1	768	1244	955392	0.9439	busRept14.jpg
451.97	3	bus6	622	1	768	1059	813312	0.7867	busRept08.jpg
