onset	duration	trial_type	RT	response	stim_height	stim_width	stim_area	stim_area_scaled	stim_name
269.42	3.00	bus3	1361	1	768	1056	811008	0.7841	busRept20.jpg
272.92	3.00	mal3	1744	1	281	500	140500	0.0421	malware14.jpg
276.42	3.00	mal3	1342	2	360	500	180000	0.0858	malware04.jpg
279.92	3.00	mal2	0	NaN	410	500	205000	0.1134	malware17.jpg
283.00	3.00	mal2	1469	1	236	500	118000	0.0172	malware08.jpg
286.49	3.00	bus2	1363	1	721	1280	922880	0.9079	busRept02.jpg
289.99	3.00	bus3	1871	1	772	1280	988160	0.9802	busRept04.jpg
293.49	3.00	mal2	1005	1	676	1274	861224	0.8397	malware19.jpg
296.99	3.00	mal3	667	2	300	461	138300	0.0396	malware07.jpg
300.49	3.00	bus3	775	1	697	1280	892160	0.8739	busRept13.jpg
303.99	3.00	bus1	1141	1	768	1021	784128	0.7544	busRept06.jpg
307.49	3.00	bus3	640	1	768	1244	955392	0.9439	busRept14.jpg
310.99	3.00	bus3	2718	1	768	1056	811008	0.7841	busRept18.jpg
314.49	3.00	mal3	838	2	271	500	135500	0.0365	malware12.jpg
317.99	3.00	bus3	877	2	768	1024	786432	0.7569	busRept03.jpg
321.49	3.00	bus2	752	1	686	1280	878080	0.8583	busRept09.jpg
324.99	3.00	mal1	1458	2	609	1274	775866	0.7452	malware16.jpg
328.49	3.00	mal3	1028	1	407	500	203500	0.1118	malware15.jpg
331.99	3.00	bus2	677	1	768	1021	784128	0.7544	busRept06.jpg
335.49	3.00	mal3	787	2	389	500	194500	0.1018	malware01.jpg
338.99	3.00	bus3	806	1	768	879	675072	0.6337	busRept16.jpg
342.49	3.00	mal4	1567	1	271	500	135500	0.0365	malware12.jpg
345.99	3.00	mal2	1243	2	609	1274	775866	0.7452	malware16.jpg
349.49	3.00	bus2	1060	1	720	1280	921600	0.9065	busRept05.jpg
352.99	3.00	mal4	1918	2	300	461	138300	0.0396	malware07.jpg
356.49	3.00	mal3	914	1	676	1274	861224	0.8397	malware19.jpg
359.99	3.00	bus2	901	1	686	1280	878080	0.8583	busRept19.jpg
363.49	3.00	bus3	892	1	768	1059	813312	0.7867	busRept08.jpg
366.99	3.00	mal3	1112	1	598	1007	602186	0.5530	malware02.jpg
370.49	3.00	novel	1159	1	760	1280	972800	0.9632	busNoRept06.jpg
373.99	3.00	mal3	1232	2	295	500	147500	0.0498	malware09.jpg
377.49	3.00	mal4	862	2	768	1223	939264	0.9261	malware03.jpg
380.99	3.00	novel	945	1	786	1280	1006080	1.0000	busNoRept17.jpg
384.49	3.00	mal3	1020	2	410	500	205000	0.1134	malware17.jpg
387.99	3.00	bus3	1023	2	720	1280	921600	0.9065	busRept05.jpg
391.49	3.00	mal3	1458	2	205	500	102500	0.0000	malware05.jpg
394.98	3.00	bus3	583	1	686	1280	878080	0.8583	busRept19.jpg
398.48	3.00	novel	1630	2	768	1005	771840	0.7408	busNoRept04.jpg
401.98	3.00	mal3	777	2	609	1274	775866	0.7452	malware16.jpg
405.48	3.00	bus2	643	1	692	1280	885760	0.8668	busRept15.jpg
408.98	3.00	mal3	1316	1	265	500	132500	0.0332	malware10.jpg
412.48	3.00	mal3	1199	2	383	539	206437	0.1150	malware06.jpg
415.98	3.00	novel	1330	2	768	1029	790272	0.7612	busNoRept19.jpg
419.48	3.00	bus3	706	1	686	1280	878080	0.8583	busRept09.jpg
422.98	3.00	mal3	2459	2	229	500	114500	0.0133	malware18.jpg
426.48	3.00	mal3	1241	1	457	500	228500	0.1394	malware11.jpg
429.98	3.00	novel	0	NaN	768	875	672000	0.6303	busNoRept14.jpg
433.03	3.00	mal3	1641	2	334	500	167000	0.0714	malware13.jpg
436.53	3.00	bus3	492	1	692	1280	885760	0.8668	busRept15.jpg
440.03	3.00	bus2	1240	1	686	1280	878080	0.8583	busRept11.jpg
443.53	3.00	bus3	521	1	768	1148	881664	0.8623	busRept17.jpg
447.03	3.00	mal4	593	1	676	1274	861224	0.8397	malware19.jpg
450.53	3.00	mal3	675	1	236	500	118000	0.0172	malware08.jpg
