onset	duration	trial_type	RT	response	stim_height	stim_width	stim_area	stim_area_scaled	stim_name
157.96	3.00	bus4	539	1	686	1280	878080	0.8583	busRept09.jpg
161.46	3.00	mal5	2058	2	448	500	224000	0.1345	malware20.jpg
164.96	3.00	mal6	1015	1	676	1274	861224	0.8397	malware19.jpg
168.46	3.00	mal4	1654	1	295	500	147500	0.0498	malware09.jpg
171.96	3.00	mal6	1537	2	448	500	224000	0.1345	malware20.jpg
175.46	3.00	bus4	463	1	697	1280	892160	0.8739	busRept13.jpg
178.96	3.00	bus5	551	1	760	1280	972800	0.9632	busRept07.jpg
182.46	3.00	mal5	985	2	389	500	194500	0.1018	malware01.jpg
185.96	3.00	bus5	507	1	686	1280	878080	0.8583	busRept11.jpg
189.46	3.00	bus6	470	1	768	1020	783360	0.7535	busRept01.jpg
192.96	3.00	bus4	578	1	756	1280	967680	0.9575	busRept10.jpg
196.46	3.00	bus5	508	1	768	1148	881664	0.8623	busRept17.jpg
199.96	3.00	mal5	432	1	295	500	147500	0.0498	malware09.jpg
203.46	3.00	mal5	671	1	410	500	205000	0.1134	malware17.jpg
206.96	3.00	bus5	548	1	768	1029	790272	0.7612	busRept12.jpg
210.46	3.00	bus6	862	1	686	1280	878080	0.8583	busRept19.jpg
213.96	3.00	bus4	789	1	721	1280	922880	0.9079	busRept02.jpg
217.46	3.00	mal5	1126	1	300	461	138300	0.0396	malware07.jpg
220.96	3.00	bus4	1162	1	772	1280	988160	0.9802	busRept04.jpg
224.46	3.00	mal6	1350	1	457	500	228500	0.1394	malware11.jpg
227.96	3.00	mal5	887	2	229	500	114500	0.0133	malware18.jpg
231.46	3.00	novel	873	1	768	1090	837120	0.8130	busNoRept05.jpg
234.96	3.00	mal6	753	2	229	500	114500	0.0133	malware18.jpg
238.46	3.00	mal5	1236	1	383	539	206437	0.1150	malware06.jpg
241.96	3.00	bus4	835	1	768	1244	955392	0.9439	busRept14.jpg
245.46	3.00	bus6	648	1	760	1280	972800	0.9632	busRept07.jpg
248.96	3.00	mal5	2019	1	205	500	102500	0.0000	malware05.jpg
252.46	3.00	bus5	569	1	768	1056	811008	0.7841	busRept18.jpg
255.96	3.00	bus5	1173	1	756	1280	967680	0.9575	busRept10.jpg
259.46	3.00	novel	922	1	768	1029	790272	0.7612	busNoRept20.jpg
262.96	3.00	mal6	619	1	410	500	205000	0.1134	malware17.jpg
266.46	3.00	bus5	956	1	768	1056	811008	0.7841	busRept20.jpg
269.96	3.00	bus5	1112	1	768	1244	955392	0.9439	busRept14.jpg
273.46	3.00	mal5	1022	2	334	500	167000	0.0714	malware13.jpg
276.96	3.00	bus5	437	1	697	1280	892160	0.8739	busRept13.jpg
280.46	3.00	bus6	613	1	756	1280	967680	0.9575	busRept10.jpg
283.95	3.00	bus6	523	1	768	1029	790272	0.7612	busRept12.jpg
287.45	3.00	bus5	596	1	768	1059	813312	0.7867	busRept08.jpg
290.95	3.00	bus6	480	1	768	1244	955392	0.9439	busRept14.jpg
294.45	3.00	bus5	675	1	720	1280	921600	0.9065	busRept05.jpg
297.95	3.00	mal5	1078	1	598	1007	602186	0.5530	malware02.jpg
301.45	3.00	bus5	641	1	686	1280	878080	0.8583	busRept09.jpg
304.95	3.00	novel	1257	1	768	1176	903168	0.8861	busNoRept11.jpg
308.45	3.00	bus6	502	1	768	1059	813312	0.7867	busRept08.jpg
311.95	3.00	bus4	816	2	768	1024	786432	0.7569	busRept03.jpg
315.47	3.00	bus5	568	1	772	1280	988160	0.9802	busRept04.jpg
318.97	3.00	mal5	1166	2	265	500	132500	0.0332	malware10.jpg
322.47	3.00	novel	685	1	768	1029	790272	0.7612	busNoRept16.jpg
325.97	3.00	mal5	1362	1	407	500	203500	0.1118	malware15.jpg
329.47	3.00	bus6	528	1	692	1280	885760	0.8668	busRept15.jpg
332.97	3.00	bus6	619	1	768	1148	881664	0.8623	busRept17.jpg
336.47	3.00	mal5	876	2	609	1274	775866	0.7452	malware16.jpg
339.97	3.00	mal5	667	1	236	500	118000	0.0172	malware08.jpg
343.47	3.00	bus6	557	1	686	1280	878080	0.8583	busRept09.jpg
346.97	3.00	novel	673	1	768	1056	811008	0.7841	busNoRept12.jpg
350.47	3.00	bus6	1013	1	772	1280	988160	0.9802	busRept04.jpg
353.97	3.00	mal6	498	1	383	539	206437	0.1150	malware06.jpg
357.47	3.00	mal6	705	1	389	500	194500	0.1018	malware01.jpg
360.97	3.00	mal6	1281	2	205	500	102500	0.0000	malware05.jpg
364.47	3.00	bus6	601	1	768	1056	811008	0.7841	busRept18.jpg
367.97	3.00	mal6	588	1	281	500	140500	0.0421	malware14.jpg
371.47	3.00	bus5	543	1	768	1021	784128	0.7544	busRept06.jpg
374.97	3.00	mal6	1441	1	407	500	203500	0.1118	malware15.jpg
378.47	3.00	bus5	790	2	768	1024	786432	0.7569	busRept03.jpg
381.97	3.00	mal5	930	2	360	500	180000	0.0858	malware04.jpg
385.47	3.00	novel	533	1	768	1003	770304	0.7391	busNoRept01.jpg
388.97	3.00	mal6	1785	1	295	500	147500	0.0498	malware09.jpg
392.47	3.00	mal6	966	1	598	1007	602186	0.5530	malware02.jpg
395.97	3.00	mal6	1247	1	768	1223	939264	0.9261	malware03.jpg
399.47	3.00	mal6	809	1	271	500	135500	0.0365	malware12.jpg
402.97	3.00	bus6	741	1	686	1280	878080	0.8583	busRept11.jpg
406.47	3.00	mal6	1086	2	334	500	167000	0.0714	malware13.jpg
409.97	3.00	bus5	564	1	721	1280	922880	0.9079	busRept02.jpg
413.47	3.00	mal6	1874	2	609	1274	775866	0.7452	malware16.jpg
416.97	3.00	bus6	697	1	721	1280	922880	0.9079	busRept02.jpg
420.47	3.00	bus6	649	1	720	1280	921600	0.9065	busRept05.jpg
423.97	3.00	mal6	1203	1	265	500	132500	0.0332	malware10.jpg
427.47	3.00	bus6	729	1	697	1280	892160	0.8739	busRept13.jpg
430.97	3.00	bus6	979	1	768	879	675072	0.6337	busRept16.jpg
434.47	3.00	bus6	535	1	768	1056	811008	0.7841	busRept20.jpg
437.97	3.00	bus6	645	1	768	1021	784128	0.7544	busRept06.jpg
441.47	3.00	mal6	1181	2	300	461	138300	0.0396	malware07.jpg
444.97	3.00	bus6	1606	2	768	1024	786432	0.7569	busRept03.jpg
448.47	3.00	mal6	1517	1	360	500	180000	0.0858	malware04.jpg
451.97	3.00	mal6	1429	1	236	500	118000	0.0172	malware08.jpg
