onset	duration	trial_type	RT	response	stim_height	stim_width	stim_area	stim_area_scaled	stim_name
0.47	3.00	novel	2066	2	768	991	761088	0.7289	busNoRept13.jpg
3.97	3.00	bus1	1590	1	768	1056	811008	0.7841	busRept20.jpg
7.47	3.00	mal1	1405	1	295	500	147500	0.0498	malware09.jpg
10.97	3.00	bus1	687	1	768	1029	790272	0.7612	busRept12.jpg
14.47	3.00	mal1	1322	1	236	500	118000	0.0172	malware08.jpg
17.97	3.00	mal1	1238	1	271	500	135500	0.0365	malware12.jpg
21.47	3.00	mal1	1145	1	457	500	228500	0.1394	malware11.jpg
24.97	3.00	bus1	1096	1	768	1244	955392	0.9439	busRept14.jpg
28.46	3.00	mal1	1074	2	229	500	114500	0.0133	malware18.jpg
31.96	3.00	bus1	931	1	768	1056	811008	0.7841	busRept18.jpg
35.47	3.00	mal1	1620	2	448	500	224000	0.1345	malware20.jpg
38.97	3.00	bus1	1921	1	772	1280	988160	0.9802	busRept04.jpg
42.47	3.00	mal1	1385	1	360	500	180000	0.0858	malware04.jpg
45.97	3.00	bus1	1722	1	692	1280	885760	0.8668	busRept15.jpg
49.47	3.00	mal1	2267	2	407	500	203500	0.1118	malware15.jpg
52.96	3.00	novel	1977	2	768	904	694272	0.6549	busNoRept09.jpg
56.46	3.00	bus1	1486	1	768	879	675072	0.6337	busRept16.jpg
59.96	3.00	mal1	2181	2	334	500	167000	0.0714	malware13.jpg
63.46	3.00	mal2	1288	1	457	500	228500	0.1394	malware11.jpg
66.96	3.00	mal2	1849	2	295	500	147500	0.0498	malware09.jpg
70.46	3.00	mal1	2346	2	205	500	102500	0.0000	malware05.jpg
73.96	3.00	mal2	2096	2	448	500	224000	0.1345	malware20.jpg
77.46	3.00	bus1	2354	1	721	1280	922880	0.9079	busRept02.jpg
80.96	3.00	bus2	1373	1	768	1029	790272	0.7612	busRept12.jpg
84.46	3.00	mal1	1162	1	383	539	206437	0.1150	malware06.jpg
87.96	3.00	mal2	1587	1	383	539	206437	0.1150	malware06.jpg
91.46	3.00	bus1	1014	1	686	1280	878080	0.8583	busRept09.jpg
94.96	3.00	bus2	1342	1	768	1244	955392	0.9439	busRept14.jpg
98.46	3.00	mal1	2866	2	598	1007	602186	0.5530	malware02.jpg
101.96	3.00	mal1	2578	2	676	1274	861224	0.8397	malware19.jpg
105.46	3.00	mal3	1845	2	295	500	147500	0.0498	malware09.jpg
108.96	3.00	novel	1096	1	768	875	672000	0.6303	busNoRept14.jpg
112.46	3.00	bus3	1147	1	768	1244	955392	0.9439	busRept14.jpg
115.96	3.00	mal3	1521	2	448	500	224000	0.1345	malware20.jpg
119.46	3.00	mal2	1631	2	271	500	135500	0.0365	malware12.jpg
122.96	3.00	mal2	1549	2	334	500	167000	0.0714	malware13.jpg
126.46	3.00	bus2	943	1	686	1280	878080	0.8583	busRept09.jpg
129.96	3.00	novel	1880	1	768	1029	790272	0.7612	busNoRept19.jpg
133.46	3.00	mal2	1890	2	205	500	102500	0.0000	malware05.jpg
136.96	3.00	bus2	1493	1	772	1280	988160	0.9802	busRept04.jpg
140.46	3.00	mal1	1681	1	281	500	140500	0.0421	malware14.jpg
143.96	3.00	bus1	1290	1	768	1148	881664	0.8623	busRept17.jpg
147.46	3.00	mal1	2075	1	768	1223	939264	0.9261	malware03.jpg
150.96	3.00	bus1	2233	1	686	1280	878080	0.8583	busRept19.jpg
154.46	3.00	mal2	2181	2	676	1274	861224	0.8397	malware19.jpg
157.96	3.00	bus2	1479	1	686	1280	878080	0.8583	busRept19.jpg
161.46	3.00	mal1	1799	2	300	461	138300	0.0396	malware07.jpg
164.96	3.00	mal2	1270	1	281	500	140500	0.0421	malware14.jpg
168.46	3.00	mal1	1723	2	389	500	194500	0.1018	malware01.jpg
171.96	3.00	bus1	2594	2	768	1024	786432	0.7569	busRept03.jpg
175.46	3.00	mal3	1837	1	383	539	206437	0.1150	malware06.jpg
178.96	3.00	mal3	1699	2	271	500	135500	0.0365	malware12.jpg
182.46	3.00	mal3	1016	1	457	500	228500	0.1394	malware11.jpg
185.96	3.00	bus1	1694	1	768	1059	813312	0.7867	busRept08.jpg
189.46	3.00	bus2	979	1	768	1056	811008	0.7841	busRept18.jpg
192.96	3.00	bus3	1040	1	686	1280	878080	0.8583	busRept09.jpg
196.46	3.00	mal2	821	2	389	500	194500	0.1018	malware01.jpg
199.96	3.00	bus2	1643	2	768	1024	786432	0.7569	busRept03.jpg
203.46	3.00	bus2	1004	1	768	1148	881664	0.8623	busRept17.jpg
206.96	3.00	bus1	1411	1	768	1021	784128	0.7544	busRept06.jpg
210.46	3.00	mal2	1556	1	360	500	180000	0.0858	malware04.jpg
213.96	3.00	mal2	1822	2	229	500	114500	0.0133	malware18.jpg
217.46	3.00	bus2	1583	1	692	1280	885760	0.8668	busRept15.jpg
220.96	3.00	mal2	2107	2	407	500	203500	0.1118	malware15.jpg
224.46	3.00	mal2	1326	2	300	461	138300	0.0396	malware07.jpg
227.96	3.00	bus2	913	1	768	1021	784128	0.7544	busRept06.jpg
231.46	3.00	bus2	1076	1	768	1056	811008	0.7841	busRept20.jpg
234.96	3.00	mal1	1975	2	265	500	132500	0.0332	malware10.jpg
238.46	3.00	novel	1048	1	768	1152	884736	0.8657	busNoRept10.jpg
241.96	3.00	bus3	1390	2	768	1024	786432	0.7569	busRept03.jpg
245.46	3.00	mal1	1963	2	410	500	205000	0.1134	malware17.jpg
248.96	3.00	mal3	1578	2	300	461	138300	0.0396	malware07.jpg
252.46	3.00	mal2	1686	1	598	1007	602186	0.5530	malware02.jpg
255.96	3.00	mal2	1447	1	768	1223	939264	0.9261	malware03.jpg
259.46	3.00	mal3	1714	1	360	500	180000	0.0858	malware04.jpg
262.96	3.00	bus3	1141	1	768	1056	811008	0.7841	busRept20.jpg
266.46	3.00	mal1	1532	2	609	1274	775866	0.7452	malware16.jpg
269.96	3.00	bus3	1249	1	768	1056	811008	0.7841	busRept18.jpg
273.46	3.00	novel	910	1	768	1148	881664	0.8623	busNoRept18.jpg
276.96	3.00	bus2	1077	1	768	879	675072	0.6337	busRept16.jpg
280.46	3.00	mal3	1023	2	389	500	194500	0.1018	malware01.jpg
283.96	3.00	mal3	1337	2	676	1274	861224	0.8397	malware19.jpg
287.46	3.00	bus3	1225	1	686	1280	878080	0.8583	busRept19.jpg
290.96	3.00	mal2	2408	1	236	500	118000	0.0172	malware08.jpg
294.45	3.00	bus3	1127	1	768	1148	881664	0.8623	busRept17.jpg
297.95	3.00	bus1	1180	1	686	1280	878080	0.8583	busRept11.jpg
301.47	3.00	novel	2020	2	786	1280	1006080	1.0000	busNoRept17.jpg
304.97	3.00	bus2	1146	1	686	1280	878080	0.8583	busRept11.jpg
308.47	3.00	novel	1790	2	768	1005	771840	0.7408	busNoRept04.jpg
311.97	3.00	mal2	1571	2	410	500	205000	0.1134	malware17.jpg
315.47	3.00	bus2	1023	1	768	1059	813312	0.7867	busRept08.jpg
318.97	3.00	bus1	1447	1	768	1020	783360	0.7535	busRept01.jpg
322.47	3.00	mal3	1514	1	598	1007	602186	0.5530	malware02.jpg
325.97	3.00	novel	2132	1	768	1042	800256	0.7722	busNoRept03.jpg
329.47	3.00	mal3	1959	1	281	500	140500	0.0421	malware14.jpg
332.97	3.00	mal3	1504	2	205	500	102500	0.0000	malware05.jpg
336.47	3.00	novel	1205	1	768	1148	881664	0.8623	busNoRept08.jpg
339.97	3.00	mal4	1146	2	300	461	138300	0.0396	malware07.jpg
343.47	3.00	bus3	781	1	768	879	675072	0.6337	busRept16.jpg
346.97	3.00	mal3	1660	1	236	500	118000	0.0172	malware08.jpg
350.47	3.00	bus1	2052	2	720	1280	921600	0.9065	busRept05.jpg
353.97	3.00	bus3	1497	1	772	1280	988160	0.9802	busRept04.jpg
357.47	3.00	bus1	1534	1	697	1280	892160	0.8739	busRept13.jpg
360.97	3.00	mal3	1339	1	768	1223	939264	0.9261	malware03.jpg
364.47	3.00	mal2	1643	2	265	500	132500	0.0332	malware10.jpg
367.97	3.00	mal3	997	2	265	500	132500	0.0332	malware10.jpg
371.47	3.00	mal4	838	1	768	1223	939264	0.9261	malware03.jpg
374.97	3.00	mal2	751	2	609	1274	775866	0.7452	malware16.jpg
378.47	3.00	bus1	947	1	756	1280	967680	0.9575	busRept10.jpg
381.97	3.00	novel	1914	1	686	1280	878080	0.8583	busNoRept15.jpg
385.47	3.00	mal3	768	2	609	1274	775866	0.7452	malware16.jpg
388.97	3.00	bus2	1347	1	768	1020	783360	0.7535	busRept01.jpg
392.47	3.00	bus1	1433	1	760	1280	972800	0.9632	busRept07.jpg
395.97	3.00	bus3	985	1	692	1280	885760	0.8668	busRept15.jpg
399.47	3.00	mal3	974	2	229	500	114500	0.0133	malware18.jpg
402.97	3.00	bus2	1367	1	697	1280	892160	0.8739	busRept13.jpg
406.47	3.00	bus2	1099	1	756	1280	967680	0.9575	busRept10.jpg
409.97	3.00	bus2	741	2	720	1280	921600	0.9065	busRept05.jpg
413.47	3.00	novel	842	1	760	1280	972800	0.9632	busNoRept06.jpg
416.97	3.00	mal3	626	2	334	500	167000	0.0714	malware13.jpg
420.47	3.00	mal3	1805	2	410	500	205000	0.1134	malware17.jpg
423.97	3.00	bus2	922	1	760	1280	972800	0.9632	busRept07.jpg
427.47	3.00	bus3	903	1	697	1280	892160	0.8739	busRept13.jpg
430.97	3.00	bus3	826	1	768	1059	813312	0.7867	busRept08.jpg
