onset	duration	trial_type	RT	response	stim_height	stim_width	stim_area	stim_area_scaled	stim_name
0.47	3.00	bus1	0	NaN	772	1280	988160	0.9802	busRept04.jpg
3.77	3.00	mal1	2570	1	205	500	102500	0.0000	malware05.jpg
7.27	3.00	bus1	1099	1	768	1020	783360	0.7535	busRept01.jpg
10.77	3.00	mal1	1133	1	410	500	205000	0.1134	malware17.jpg
14.27	3.00	mal1	2180	2	768	1223	939264	0.9261	malware03.jpg
17.77	3.00	bus1	1386	1	760	1280	972800	0.9632	busRept07.jpg
21.27	3.00	novel	1094	1	768	875	672000	0.6303	busNoRept14.jpg
24.77	3.00	mal2	1405	1	205	500	102500	0.0000	malware05.jpg
28.27	3.00	mal1	2101	1	271	500	135500	0.0365	malware12.jpg
31.77	3.00	bus1	974	1	686	1280	878080	0.8583	busRept11.jpg
35.27	3.00	mal1	1732	1	295	500	147500	0.0498	malware09.jpg
38.77	3.00	mal1	850	1	281	500	140500	0.0421	malware14.jpg
42.27	3.00	mal1	914	1	383	539	206437	0.1150	malware06.jpg
45.77	3.00	bus1	1010	1	697	1280	892160	0.8739	busRept13.jpg
49.27	3.00	mal2	1124	1	271	500	135500	0.0365	malware12.jpg
52.77	3.00	mal1	1639	1	265	500	132500	0.0332	malware10.jpg
56.27	3.00	novel	1004	1	786	1280	1006080	1.0000	busNoRept17.jpg
59.77	3.00	bus2	1473	1	772	1280	988160	0.9802	busRept04.jpg
63.26	3.00	mal2	987	1	410	500	205000	0.1134	malware17.jpg
66.76	3.00	bus1	1357	1	686	1280	878080	0.8583	busRept09.jpg
70.26	3.00	mal1	1929	1	457	500	228500	0.1394	malware11.jpg
73.76	3.00	bus1	1666	1	686	1280	878080	0.8583	busRept19.jpg
77.26	3.00	bus1	1303	1	768	1056	811008	0.7841	busRept18.jpg
80.76	3.00	bus2	864	1	686	1280	878080	0.8583	busRept11.jpg
84.26	3.00	bus1	1919	2	720	1280	921600	0.9065	busRept05.jpg
87.76	3.00	bus1	931	1	692	1280	885760	0.8668	busRept15.jpg
91.26	3.00	mal1	1485	1	236	500	118000	0.0172	malware08.jpg
94.76	3.00	bus2	1161	1	692	1280	885760	0.8668	busRept15.jpg
98.26	3.00	mal2	1496	1	383	539	206437	0.1150	malware06.jpg
101.76	3.00	bus1	937	1	768	1056	811008	0.7841	busRept20.jpg
105.26	3.00	mal1	1846	2	448	500	224000	0.1345	malware20.jpg
108.76	3.00	bus2	1043	1	768	1056	811008	0.7841	busRept20.jpg
112.26	3.00	mal3	860	1	271	500	135500	0.0365	malware12.jpg
115.76	3.00	bus3	1147	1	768	1056	811008	0.7841	busRept20.jpg
119.26	3.00	mal1	2107	1	407	500	203500	0.1118	malware15.jpg
122.76	3.00	mal2	2131	1	281	500	140500	0.0421	malware14.jpg
126.26	3.00	bus1	1611	1	768	1244	955392	0.9439	busRept14.jpg
129.76	3.00	mal2	1590	1	295	500	147500	0.0498	malware09.jpg
133.26	3.00	mal1	1360	1	676	1274	861224	0.8397	malware19.jpg
136.76	3.00	mal2	1739	1	236	500	118000	0.0172	malware08.jpg
140.26	3.00	novel	1185	1	768	1029	790272	0.7612	busNoRept19.jpg
143.76	3.00	bus2	1239	1	760	1280	972800	0.9632	busRept07.jpg
147.26	3.00	mal1	2463	2	360	500	180000	0.0858	malware04.jpg
150.76	3.00	mal1	1171	1	598	1007	602186	0.5530	malware02.jpg
154.26	3.00	bus2	1531	1	768	1244	955392	0.9439	busRept14.jpg
157.76	3.00	mal1	2106	1	229	500	114500	0.0133	malware18.jpg
161.26	3.00	mal2	2300	1	457	500	228500	0.1394	malware11.jpg
164.76	3.00	bus1	2261	1	756	1280	967680	0.9575	busRept10.jpg
168.26	3.00	mal2	2353	2	265	500	132500	0.0332	malware10.jpg
171.76	3.00	mal3	1522	1	410	500	205000	0.1134	malware17.jpg
175.26	3.00	bus1	1622	1	768	1059	813312	0.7867	busRept08.jpg
178.76	3.00	novel	1688	1	768	1152	884736	0.8657	busNoRept10.jpg
182.26	3.00	mal3	1405	1	295	500	147500	0.0498	malware09.jpg
185.76	3.00	mal3	986	1	457	500	228500	0.1394	malware11.jpg
189.26	3.00	bus1	1165	1	768	1148	881664	0.8623	busRept17.jpg
192.76	3.00	bus2	1694	1	686	1280	878080	0.8583	busRept19.jpg
196.26	3.00	novel	2053	1	768	1042	800256	0.7722	busNoRept03.jpg
199.76	3.00	mal2	1118	1	407	500	203500	0.1118	malware15.jpg
203.26	3.00	bus2	2113	1	756	1280	967680	0.9575	busRept10.jpg
