onset	duration	trial_type	RT	response	stim_height	stim_width	stim_area	stim_area_scaled	stim_name
119.48	3.00	bus4	839	1	697	1280	892160	0.8739	busRept13.jpg
122.98	3.00	bus4	619	1	768	1056	811008	0.7841	busRept20.jpg
126.48	3.00	mal4	1348	2	410	500	205000	0.1134	malware17.jpg
129.98	3.00	mal4	1173	2	457	500	228500	0.1394	malware11.jpg
133.48	3.00	mal5	665	2	229	500	114500	0.0133	malware18.jpg
136.98	3.00	bus6	488	1	768	1148	881664	0.8623	busRept17.jpg
140.48	3.00	mal4	640	2	295	500	147500	0.0498	malware09.jpg
143.98	3.00	mal5	612	2	410	500	205000	0.1134	malware17.jpg
147.48	3.00	bus3	507	1	768	1029	790272	0.7612	busRept12.jpg
150.98	3.00	mal4	680	2	389	500	194500	0.1018	malware01.jpg
154.48	3.00	bus5	543	2	720	1280	921600	0.9065	busRept05.jpg
157.98	3.00	bus4	508	1	768	1029	790272	0.7612	busRept12.jpg
161.48	3.00	mal5	510	2	676	1274	861224	0.8397	malware19.jpg
164.98	3.00	bus3	503	2	768	1021	784128	0.7544	busRept06.jpg
168.48	3.00	mal5	703	2	768	1223	939264	0.9261	malware03.jpg
171.98	3.00	bus3	786	1	686	1280	878080	0.8583	busRept11.jpg
175.48	3.00	mal6	659	2	229	500	114500	0.0133	malware18.jpg
178.98	3.00	bus3	794	2	721	1280	922880	0.9079	busRept02.jpg
182.48	3.00	bus4	901	2	768	1024	786432	0.7569	busRept03.jpg
185.98	3.00	bus4	921	1	772	1280	988160	0.9802	busRept04.jpg
189.48	3.00	bus4	803	1	686	1280	878080	0.8583	busRept19.jpg
192.98	3.00	bus5	887	1	768	1020	783360	0.7535	busRept01.jpg
196.48	3.00	bus5	486	2	686	1280	878080	0.8583	busRept19.jpg
199.98	3.00	mal5	947	2	457	500	228500	0.1394	malware11.jpg
203.48	3.00	bus4	647	2	721	1280	922880	0.9079	busRept02.jpg
206.97	3.00	mal4	955	1	281	500	140500	0.0421	malware14.jpg
210.47	3.00	bus4	1906	2	686	1280	878080	0.8583	busRept11.jpg
213.97	3.00	novel	966	1	768	1009	774912	0.7442	busNoRept07.jpg
217.47	3.00	bus4	650	1	768	1056	811008	0.7841	busRept18.jpg
220.97	3.00	bus5	725	2	686	1280	878080	0.8583	busRept11.jpg
224.47	3.00	bus5	487	1	772	1280	988160	0.9802	busRept04.jpg
227.97	3.00	bus6	894	1	768	1059	813312	0.7867	busRept08.jpg
231.47	3.00	bus4	472	2	768	1021	784128	0.7544	busRept06.jpg
234.97	3.00	mal6	659	2	676	1274	861224	0.8397	malware19.jpg
238.47	3.00	bus4	1463	2	686	1280	878080	0.8583	busRept09.jpg
241.97	3.00	bus5	529	2	768	1024	786432	0.7569	busRept03.jpg
245.47	3.00	mal5	747	1	281	500	140500	0.0421	malware14.jpg
248.97	3.00	mal5	1112	2	383	539	206437	0.1150	malware06.jpg
252.47	3.00	bus6	517	2	768	1024	786432	0.7569	busRept03.jpg
255.97	3.00	mal6	1189	1	271	500	135500	0.0365	malware12.jpg
259.47	3.00	mal5	729	2	407	500	203500	0.1118	malware15.jpg
262.97	3.00	bus5	659	1	697	1280	892160	0.8739	busRept13.jpg
266.47	3.00	mal5	660	2	598	1007	602186	0.5530	malware02.jpg
269.97	3.00	bus5	494	1	768	1029	790272	0.7612	busRept12.jpg
273.47	3.00	mal5	580	2	389	500	194500	0.1018	malware01.jpg
276.97	3.00	mal6	571	2	609	1274	775866	0.7452	malware16.jpg
280.47	3.00	bus5	992	1	760	1280	972800	0.9632	busRept07.jpg
283.97	3.00	bus5	560	1	768	1244	955392	0.9439	busRept14.jpg
287.47	3.00	mal6	722	2	383	539	206437	0.1150	malware06.jpg
290.97	3.00	bus6	552	1	768	1029	790272	0.7612	busRept12.jpg
294.47	3.00	novel	1537	2	768	1090	837120	0.8130	busNoRept05.jpg
297.97	3.00	mal4	1429	1	205	500	102500	0.0000	malware05.jpg
301.47	3.00	bus6	538	1	697	1280	892160	0.8739	busRept13.jpg
304.97	3.00	mal5	596	2	295	500	147500	0.0498	malware09.jpg
308.47	3.00	bus5	576	1	692	1280	885760	0.8668	busRept15.jpg
311.97	3.00	mal5	1804	2	205	500	102500	0.0000	malware05.jpg
315.47	3.00	bus5	605	2	721	1280	922880	0.9079	busRept02.jpg
318.97	3.00	mal4	2116	2	236	500	118000	0.0172	malware08.jpg
322.47	3.00	mal5	534	2	334	500	167000	0.0714	malware13.jpg
325.97	3.00	mal6	719	2	389	500	194500	0.1018	malware01.jpg
329.47	3.00	mal6	928	1	281	500	140500	0.0421	malware14.jpg
332.97	3.00	bus6	529	1	768	1020	783360	0.7535	busRept01.jpg
336.47	3.00	mal5	913	2	360	500	180000	0.0858	malware04.jpg
339.97	3.00	bus5	1106	2	686	1280	878080	0.8583	busRept09.jpg
343.49	3.00	bus6	677	2	686	1280	878080	0.8583	busRept19.jpg
346.99	3.00	bus6	637	2	721	1280	922880	0.9079	busRept02.jpg
350.49	3.00	bus5	647	1	768	1056	811008	0.7841	busRept20.jpg
353.99	3.00	bus6	572	1	768	1244	955392	0.9439	busRept14.jpg
357.49	3.00	bus5	473	2	768	1021	784128	0.7544	busRept06.jpg
360.99	3.00	mal6	832	2	205	500	102500	0.0000	malware05.jpg
364.49	3.00	bus6	556	2	720	1280	921600	0.9065	busRept05.jpg
367.99	3.00	mal5	1089	2	236	500	118000	0.0172	malware08.jpg
371.49	3.00	mal6	791	2	295	500	147500	0.0498	malware09.jpg
374.99	3.00	bus6	525	1	692	1280	885760	0.8668	busRept15.jpg
378.49	3.00	bus5	682	1	768	1056	811008	0.7841	busRept18.jpg
381.99	3.00	mal6	703	2	360	500	180000	0.0858	malware04.jpg
385.49	3.00	mal6	1737	2	265	500	132500	0.0332	malware10.jpg
388.99	3.00	bus5	781	1	756	1280	967680	0.9575	busRept10.jpg
392.49	3.00	bus6	547	1	756	1280	967680	0.9575	busRept10.jpg
395.99	3.00	mal6	1363	2	448	500	224000	0.1345	malware20.jpg
399.49	3.00	mal6	764	1	300	461	138300	0.0396	malware07.jpg
402.99	3.00	mal6	965	2	236	500	118000	0.0172	malware08.jpg
406.49	3.00	mal6	648	2	407	500	203500	0.1118	malware15.jpg
409.98	3.00	bus6	620	1	772	1280	988160	0.9802	busRept04.jpg
413.48	3.00	bus6	480	2	768	1021	784128	0.7544	busRept06.jpg
416.98	3.00	bus6	832	2	686	1280	878080	0.8583	busRept09.jpg
420.48	3.00	bus6	652	2	686	1280	878080	0.8583	busRept11.jpg
423.98	3.00	bus6	498	1	768	1056	811008	0.7841	busRept20.jpg
427.48	3.00	mal6	683	2	598	1007	602186	0.5530	malware02.jpg
430.98	3.00	novel	953	1	768	1056	811008	0.7841	busNoRept12.jpg
434.48	3.00	bus6	565	1	768	1056	811008	0.7841	busRept18.jpg
437.98	3.00	mal6	601	2	768	1223	939264	0.9261	malware03.jpg
441.48	3.00	mal6	761	2	457	500	228500	0.1394	malware11.jpg
444.98	3.00	bus6	656	1	760	1280	972800	0.9632	busRept07.jpg
448.48	3.00	mal6	544	2	410	500	205000	0.1134	malware17.jpg
451.98	3.00	mal6	449	2	334	500	167000	0.0714	malware13.jpg
