onset	duration	trial_type	RT	response	stim_height	stim_width	stim_area	stim_area_scaled	stim_name
315.47	3.00	bus6	872	2	720	1280	921600	0.9065	busRept05.jpg
318.97	3.00	bus5	1509	1	760	1280	972800	0.9632	busRept07.jpg
322.47	3.00	novel	1298	1	768	1029	790272	0.7612	busNoRept16.jpg
325.97	3.00	mal6	979	1	407	500	203500	0.1118	malware15.jpg
329.47	3.00	mal4	2513	1	448	500	224000	0.1345	malware20.jpg
332.97	3.00	mal5	1001	2	609	1274	775866	0.7452	malware16.jpg
336.47	3.00	mal6	1401	1	410	500	205000	0.1134	malware17.jpg
339.97	3.00	bus5	612	1	768	1021	784128	0.7544	busRept06.jpg
343.47	3.00	bus5	1154	1	756	1280	967680	0.9575	busRept10.jpg
346.97	3.00	bus5	2150	1	721	1280	922880	0.9079	busRept02.jpg
350.47	3.00	mal5	1290	1	448	500	224000	0.1345	malware20.jpg
353.97	3.00	bus6	716	1	721	1280	922880	0.9079	busRept02.jpg
357.47	3.00	mal5	1961	2	389	500	194500	0.1018	malware01.jpg
360.97	3.00	bus6	1214	1	692	1280	885760	0.8668	busRept15.jpg
364.47	3.00	bus5	1429	1	768	1244	955392	0.9439	busRept14.jpg
367.97	3.00	bus5	1372	1	768	1059	813312	0.7867	busRept08.jpg
371.47	3.00	mal6	874	2	360	500	180000	0.0858	malware04.jpg
374.97	3.00	bus6	702	1	686	1280	878080	0.8583	busRept09.jpg
378.47	3.00	mal6	2039	2	389	500	194500	0.1018	malware01.jpg
381.97	3.00	mal6	884	2	768	1223	939264	0.9261	malware03.jpg
385.47	3.00	bus6	1451	1	756	1280	967680	0.9575	busRept10.jpg
388.97	3.00	bus6	1304	1	768	1056	811008	0.7841	busRept18.jpg
392.47	3.00	mal6	2160	1	457	500	228500	0.1394	malware11.jpg
395.97	3.00	bus6	2253	1	760	1280	972800	0.9632	busRept07.jpg
399.47	3.00	bus5	610	1	768	1029	790272	0.7612	busRept12.jpg
402.97	3.00	bus6	602	1	768	1021	784128	0.7544	busRept06.jpg
406.47	3.00	mal6	1263	1	271	500	135500	0.0365	malware12.jpg
409.97	3.00	mal6	1315	1	265	500	132500	0.0332	malware10.jpg
413.47	3.00	mal6	961	1	229	500	114500	0.0133	malware18.jpg
416.97	3.00	mal6	1104	2	609	1274	775866	0.7452	malware16.jpg
420.47	3.00	bus6	1551	1	768	1244	955392	0.9439	busRept14.jpg
423.97	3.00	bus6	742	1	768	1020	783360	0.7535	busRept01.jpg
427.47	3.00	bus6	732	2	768	1024	786432	0.7569	busRept03.jpg
430.97	3.00	mal6	1306	1	448	500	224000	0.1345	malware20.jpg
434.47	3.00	bus6	1231	1	768	1059	813312	0.7867	busRept08.jpg
437.97	3.00	bus6	1178	1	768	1056	811008	0.7841	busRept20.jpg
441.47	3.00	bus6	1670	1	768	879	675072	0.6337	busRept16.jpg
444.97	3.00	mal6	947	2	281	500	140500	0.0421	malware14.jpg
448.47	3.00	bus6	852	1	768	1029	790272	0.7612	busRept12.jpg
451.97	3.00	bus6	832	2	686	1280	878080	0.8583	busRept19.jpg
