onset	duration	trial_type	RT	response	stim_height	stim_width	stim_area	stim_area_scaled	stim_name
171.98	3.00	bus1	1984	1	756	1280	967680	0.9575	busRept10.jpg
175.48	3.00	bus1	2028	1	721	1280	922880	0.9079	busRept02.jpg
178.98	3.00	bus1	1517	2	720	1280	921600	0.9065	busRept05.jpg
182.48	3.00	bus2	705	1	692	1280	885760	0.8668	busRept15.jpg
185.98	3.00	mal3	1368	2	334	500	167000	0.0714	malware13.jpg
189.48	3.00	mal2	1611	1	448	500	224000	0.1345	malware20.jpg
192.98	3.00	mal1	2206	1	598	1007	602186	0.5530	malware02.jpg
196.48	3.00	bus2	1230	2	697	1280	892160	0.8739	busRept13.jpg
199.98	3.00	bus1	823	1	768	1056	811008	0.7841	busRept20.jpg
203.48	3.00	mal2	1468	1	360	500	180000	0.0858	malware04.jpg
206.97	3.00	mal2	1078	2	457	500	228500	0.1394	malware11.jpg
210.47	3.00	bus2	1034	1	686	1280	878080	0.8583	busRept19.jpg
213.97	3.00	bus3	1065	1	692	1280	885760	0.8668	busRept15.jpg
217.47	3.00	mal3	2095	2	410	500	205000	0.1134	malware17.jpg
220.97	3.00	novel	1344	1	786	1280	1006080	1.0000	busNoRept17.jpg
224.47	3.00	bus2	1676	2	720	1280	921600	0.9065	busRept05.jpg
227.97	3.00	mal3	1480	1	383	539	206437	0.1150	malware06.jpg
231.47	3.00	mal2	1551	1	598	1007	602186	0.5530	malware02.jpg
234.97	3.00	bus1	1613	1	768	1059	813312	0.7867	busRept08.jpg
238.47	3.00	bus2	729	1	768	1059	813312	0.7867	busRept08.jpg
241.97	3.00	bus2	1428	1	721	1280	922880	0.9079	busRept02.jpg
245.47	3.00	mal2	1406	2	407	500	203500	0.1118	malware15.jpg
248.97	3.00	mal3	1136	2	300	461	138300	0.0396	malware07.jpg
252.47	3.00	mal1	2198	1	236	500	118000	0.0172	malware08.jpg
255.97	3.00	bus1	1384	1	768	1244	955392	0.9439	busRept14.jpg
259.47	3.00	bus3	1343	1	768	1059	813312	0.7867	busRept08.jpg
262.97	3.00	bus2	838	1	768	1056	811008	0.7841	busRept20.jpg
266.47	3.00	mal3	1090	2	389	500	194500	0.1018	malware01.jpg
269.97	3.00	bus1	1289	1	768	1148	881664	0.8623	busRept17.jpg
273.47	3.00	mal3	1259	1	448	500	224000	0.1345	malware20.jpg
276.97	3.00	bus2	810	1	768	1029	790272	0.7612	busRept12.jpg
280.47	3.00	bus2	1120	1	768	1021	784128	0.7544	busRept06.jpg
283.97	3.00	mal2	1262	2	295	500	147500	0.0498	malware09.jpg
287.47	3.00	bus2	726	1	768	1244	955392	0.9439	busRept14.jpg
290.97	3.00	mal2	1457	1	281	500	140500	0.0421	malware14.jpg
294.47	3.00	mal3	990	2	205	500	102500	0.0000	malware05.jpg
297.97	3.00	mal2	1342	1	676	1274	861224	0.8397	malware19.jpg
301.47	3.00	mal3	1256	2	229	500	114500	0.0133	malware18.jpg
304.97	3.00	mal3	1997	1	609	1274	775866	0.7452	malware16.jpg
308.47	3.00	mal2	1697	1	236	500	118000	0.0172	malware08.jpg
311.97	3.00	bus2	1037	1	760	1280	972800	0.9632	busRept07.jpg
315.47	3.00	bus3	957	1	768	1244	955392	0.9439	busRept14.jpg
318.97	3.00	novel	1506	1	768	904	694272	0.6549	busNoRept09.jpg
322.47	3.00	bus3	1188	2	720	1280	921600	0.9065	busRept05.jpg
325.97	3.00	mal3	1113	1	676	1274	861224	0.8397	malware19.jpg
329.47	3.00	bus1	1911	1	772	1280	988160	0.9802	busRept04.jpg
332.97	3.00	novel	2077	1	768	1042	800256	0.7722	busNoRept03.jpg
336.47	3.00	mal3	1999	1	407	500	203500	0.1118	malware15.jpg
339.97	3.00	bus3	1270	1	697	1280	892160	0.8739	busRept13.jpg
343.47	3.00	novel	1536	2	768	1005	771840	0.7408	busNoRept04.jpg
346.97	3.00	mal3	1684	1	768	1223	939264	0.9261	malware03.jpg
350.47	3.00	mal4	762	1	768	1223	939264	0.9261	malware03.jpg
353.97	3.00	bus2	862	1	768	1148	881664	0.8623	busRept17.jpg
357.47	3.00	bus2	934	1	756	1280	967680	0.9575	busRept10.jpg
360.97	3.00	mal3	1670	1	271	500	135500	0.0365	malware12.jpg
364.47	3.00	mal3	1474	1	598	1007	602186	0.5530	malware02.jpg
367.97	3.00	mal3	1489	1	265	500	132500	0.0332	malware10.jpg
371.47	3.00	bus3	1093	1	686	1280	878080	0.8583	busRept19.jpg
374.97	3.00	bus2	1640	1	772	1280	988160	0.9802	busRept04.jpg
378.47	3.00	bus3	1235	1	768	1056	811008	0.7841	busRept18.jpg
381.97	3.00	mal3	1565	1	360	500	180000	0.0858	malware04.jpg
385.47	3.00	mal4	1853	1	676	1274	861224	0.8397	malware19.jpg
388.99	3.00	mal3	1885	2	295	500	147500	0.0498	malware09.jpg
392.47	3.00	novel	1411	1	686	1280	878080	0.8583	busNoRept15.jpg
395.97	3.00	bus3	729	1	686	1280	878080	0.8583	busRept09.jpg
399.47	3.00	bus3	688	1	768	1148	881664	0.8623	busRept17.jpg
402.99	3.00	bus1	1099	1	686	1280	878080	0.8583	busRept11.jpg
406.49	3.00	novel	1711	1	768	991	761088	0.7289	busNoRept13.jpg
409.99	3.00	novel	2944	1	768	1148	881664	0.8623	busNoRept18.jpg
413.48	3.00	mal3	1258	1	236	500	118000	0.0172	malware08.jpg
416.98	3.00	bus3	2032	1	768	1056	811008	0.7841	busRept20.jpg
420.48	3.00	bus3	741	1	760	1280	972800	0.9632	busRept07.jpg
423.98	3.00	mal4	866	2	300	461	138300	0.0396	malware07.jpg
427.48	3.00	novel	1127	1	768	875	672000	0.6303	busNoRept14.jpg
430.98	3.00	bus2	839	1	686	1280	878080	0.8583	busRept11.jpg
434.48	3.00	bus3	743	1	772	1280	988160	0.9802	busRept04.jpg
437.98	3.00	bus3	1490	1	768	1024	786432	0.7569	busRept03.jpg
441.48	3.00	mal3	2111	1	457	500	228500	0.1394	malware11.jpg
444.98	3.00	mal4	944	1	271	500	135500	0.0365	malware12.jpg
448.48	3.00	novel	888	1	768	1148	881664	0.8623	busNoRept08.jpg
451.98	3.00	mal3	1023	1	281	500	140500	0.0421	malware14.jpg
